date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-01-01,76.419,72.84,single_model,none,1.0,76.419
2025-01-02,74.59,70.96,single_model,none,1.0,74.59
2025-01-03,75.222,70.96,single_model,none,1.0,75.222
2025-01-04,74.421,70.96,single_model,none,1.0,74.421
2025-01-05,72.825,71.147,single_model,none,1.0,72.825
2025-01-06,72.287,72.81,single_model,none,1.0,72.287
2025-01-07,71.592,73.42,single_model,none,1.0,71.592
2025-01-08,72.526,73.416,single_model,none,1.0,72.526
2025-01-09,71.813,74.72,single_model,none,1.0,71.813
2025-01-10,69.321,74.72,single_model,none,1.0,69.321
2025-01-11,69.792,74.72,single_model,none,1.0,69.792
2025-01-12,71.489,74.72,single_model,none,1.0,71.489
2025-01-13,70.146,75.245,single_model,none,1.0,70.146
2025-01-14,71.745,74.91,single_model,none,1.0,71.745
2025-01-15,72.442,74.98,single_model,none,1.0,72.442
2025-01-16,72.358,76.61,single_model,none,1.0,72.358
2025-01-17,74.576,76.61,single_model,none,1.0,74.576
2025-01-18,74.683,76.61,single_model,none,1.0,74.683
2025-01-19,74.878,76.99,single_model,none,1.0,74.878
2025-01-20,74.946,77.62,single_model,none,1.0,74.946
2025-01-21,75.961,77.45,single_model,none,1.0,75.961
2025-01-22,75.389,79.18,single_model,none,1.0,75.389
2025-01-23,75.686,77.502,single_model,none,1.0,75.686
2025-01-24,77.08,77.502,single_model,none,1.0,77.08
2025-01-25,77.336,77.502,single_model,none,1.0,77.336
2025-01-26,76.689,77.06,single_model,none,1.0,76.689
2025-01-27,77.267,78.77,single_model,none,1.0,77.267
2025-01-28,78.491,77.6,single_model,none,1.0,78.491
2025-01-29,78.165,78.589,single_model,none,1.0,78.165
2025-01-30,79.451,79.86,single_model,none,1.0,79.451
2025-01-31,78.074,79.86,single_model,none,1.0,78.074
2025-02-01,78.017,79.86,single_model,none,1.0,78.017
2025-02-02,77.893,81.59,single_model,none,1.0,77.893
2025-02-03,77.869,80.74,single_model,none,1.0,77.869
2025-02-04,78.691,82.64,single_model,none,1.0,78.691
2025-02-05,77.74,82.54,single_model,none,1.0,77.74
2025-02-06,78.441,84.82,single_model,none,1.0,78.441
2025-02-07,79.797,84.82,single_model,none,1.0,79.797
2025-02-08,79.658,84.82,single_model,none,1.0,79.658
2025-02-09,79.388,84.82,single_model,none,1.0,79.388
2025-02-10,81.204,85.36,single_model,none,1.0,81.204
2025-02-11,79.631,85.13,single_model,none,1.0,79.631
2025-02-12,81.694,86.54,single_model,none,1.0,81.694
2025-02-13,81.766,87.98,single_model,none,1.0,81.766
2025-02-14,84.065,87.98,single_model,none,1.0,84.065
2025-02-15,83.99,87.98,single_model,none,1.0,83.99
2025-02-16,83.83,84.97,single_model,none,1.0,83.83
2025-02-17,83.58,85.53,single_model,none,1.0,83.58
2025-02-18,84.747,87.33,single_model,none,1.0,84.747
2025-02-19,84.502,86.85,single_model,none,1.0,84.502
2025-02-20,86.234,84.95,single_model,none,1.0,86.234
2025-02-21,87.919,84.95,single_model,none,1.0,87.919
2025-02-22,88.222,84.95,single_model,none,1.0,88.222
2025-02-23,87.763,83.94,single_model,none,1.0,87.763
2025-02-24,84.647,85.17,single_model,none,1.0,84.647
2025-02-25,85.639,88.8,single_model,none,1.0,85.639
2025-02-26,87.057,89.3,single_model,none,1.0,87.057
2025-02-27,86.975,89.25,single_model,none,1.0,86.975
2025-02-28,85.104,89.25,single_model,none,1.0,85.104
2025-03-01,85.004,89.25,single_model,none,1.0,85.004
2025-03-02,85.54,86.91,single_model,none,1.0,85.54
2025-03-03,84.149,88.46,single_model,none,1.0,84.149
2025-03-04,85.381,88.18,single_model,none,1.0,85.381
2025-03-05,88.962,88.32,single_model,none,1.0,88.962
2025-03-06,89.434,90.88,single_model,none,1.0,89.434
2025-03-07,89.42,90.88,single_model,none,1.0,89.42
2025-03-08,89.353,90.88,single_model,none,1.0,89.353
2025-03-09,89.233,92.65,single_model,none,1.0,89.233
2025-03-10,86.711,92.04,single_model,none,1.0,86.711
2025-03-11,88.692,91.94,single_model,none,1.0,88.692
