signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.1,65,20,0.43724696356275305,-6.275303643724694,108,247,176,72,142,248,0.6358974358974359
0.1,65,25,0.43724696356275305,-6.275303643724694,108,247,176,72,142,248,0.6358974358974359
0.1,65,30,0.4349593495934959,-6.504065040650408,107,246,176,71,143,247,0.6333333333333333
0.1,65,35,0.4326530612244898,-6.734693877551018,106,245,176,70,144,246,0.6307692307692307
0.1,75,20,0.4318936877076412,-6.810631229235881,130,301,230,72,88,302,0.7743589743589744
0.1,75,25,0.4318936877076412,-6.810631229235881,130,301,230,72,88,302,0.7743589743589744
0.1,75,30,0.43,-7.000000000000001,129,300,230,71,89,301,0.7717948717948718
0.1,80,25,0.42948717948717946,-7.051282051282054,134,312,241,72,77,313,0.8025641025641026
0.1,80,20,0.42948717948717946,-7.051282051282054,134,312,241,72,77,313,0.8025641025641026
0.1,75,35,0.4280936454849498,-7.190635451505018,128,299,230,70,90,300,0.7692307692307693
0.1,80,30,0.42765273311897106,-7.234726688102894,133,311,241,71,78,312,0.8
0.1,80,35,0.4258064516129032,-7.41935483870968,132,310,241,70,79,311,0.7974358974358975
0.1,70,25,0.4244604316546763,-7.5539568345323715,118,278,207,72,111,279,0.7153846153846154
0.1,70,20,0.4244604316546763,-7.5539568345323715,118,278,207,72,111,279,0.7153846153846154
0.1,70,30,0.4223826714801444,-7.761732851985559,117,277,207,71,112,278,0.7128205128205128
0.1,70,35,0.42028985507246375,-7.971014492753625,116,276,207,70,113,277,0.7102564102564103
0.2,75,20,0.41735537190082644,-8.264462809917356,101,242,192,50,148,242,0.6205128205128205
0.2,75,25,0.41735537190082644,-8.264462809917356,101,242,192,50,148,242,0.6205128205128205
0.2,75,35,0.4149377593360996,-8.50622406639004,100,241,192,49,149,241,0.617948717948718
0.2,75,30,0.4149377593360996,-8.50622406639004,100,241,192,49,149,241,0.617948717948718
0.2,65,25,0.41414141414141414,-8.585858585858585,82,198,148,50,192,198,0.5076923076923077
0.2,65,20,0.41414141414141414,-8.585858585858585,82,198,148,50,192,198,0.5076923076923077
0.2,80,25,0.4126984126984127,-8.730158730158733,104,252,202,50,138,252,0.6461538461538462
0.2,80,20,0.4126984126984127,-8.730158730158733,104,252,202,50,138,252,0.6461538461538462
0.2,65,30,0.41116751269035534,-8.883248730964466,81,197,148,49,193,197,0.5051282051282051
0.2,65,35,0.41116751269035534,-8.883248730964466,81,197,148,49,193,197,0.5051282051282051
0.2,80,30,0.4103585657370518,-8.964143426294818,103,251,202,49,139,251,0.6435897435897436
0.2,80,35,0.4103585657370518,-8.964143426294818,103,251,202,49,139,251,0.6435897435897436
0.15,65,25,0.40654205607476634,-9.345794392523366,87,214,161,54,175,215,0.5512820512820513
0.15,65,20,0.40654205607476634,-9.345794392523366,87,214,161,54,175,215,0.5512820512820513
0.15,75,25,0.4053030303030303,-9.469696969696972,107,264,211,54,125,265,0.6794871794871795
0.15,75,20,0.4053030303030303,-9.469696969696972,107,264,211,54,125,265,0.6794871794871795
0.15,65,35,0.40375586854460094,-9.624413145539906,86,213,161,53,176,214,0.5487179487179488
0.15,65,30,0.40375586854460094,-9.624413145539906,86,213,161,53,176,214,0.5487179487179488
0.15,80,20,0.4036363636363636,-9.636363636363637,111,275,222,54,114,276,0.7076923076923077
0.15,80,25,0.4036363636363636,-9.636363636363637,111,275,222,54,114,276,0.7076923076923077
0.15,75,35,0.40304182509505704,-9.695817490494296,106,263,211,53,126,264,0.676923076923077
0.15,75,30,0.40304182509505704,-9.695817490494296,106,263,211,53,126,264,0.676923076923077
0.2,70,25,0.40271493212669685,-9.728506787330316,89,221,171,50,169,221,0.5666666666666667
0.2,70,20,0.40271493212669685,-9.728506787330316,89,221,171,50,169,221,0.5666666666666667
0.15,80,35,0.40145985401459855,-9.854014598540145,110,274,222,53,115,275,0.7051282051282052
0.15,80,30,0.40145985401459855,-9.854014598540145,110,274,222,53,115,275,0.7051282051282052
0.2,70,30,0.4,-9.999999999999998,88,220,171,49,170,220,0.5641025641025641
0.2,70,35,0.4,-9.999999999999998,88,220,171,49,170,220,0.5641025641025641
0.15,70,20,0.3941908713692946,-10.580912863070541,95,241,188,54,148,242,0.6205128205128205
0.15,70,25,0.3941908713692946,-10.580912863070541,95,241,188,54,148,242,0.6205128205128205
0.15,70,30,0.39166666666666666,-10.833333333333334,94,240,188,53,149,241,0.617948717948718
0.15,70,35,0.39166666666666666,-10.833333333333334,94,240,188,53,149,241,0.617948717948718
0.25,65,20,0.38011695906432746,-11.988304093567253,65,171,133,38,219,171,0.43846153846153846
0.25,65,25,0.38011695906432746,-11.988304093567253,65,171,133,38,219,171,0.43846153846153846
0.25,65,30,0.38011695906432746,-11.988304093567253,65,171,133,38,219,171,0.43846153846153846
0.25,65,35,0.38011695906432746,-11.988304093567253,65,171,133,38,219,171,0.43846153846153846
0.25,75,35,0.37799043062200954,-12.200956937799045,79,209,171,38,181,209,0.5358974358974359
0.25,75,30,0.37799043062200954,-12.200956937799045,79,209,171,38,181,209,0.5358974358974359
0.25,75,25,0.37799043062200954,-12.200956937799045,79,209,171,38,181,209,0.5358974358974359
0.25,75,20,0.37799043062200954,-12.200956937799045,79,209,171,38,181,209,0.5358974358974359
0.25,80,20,0.3744292237442922,-12.557077625570779,82,219,181,38,171,219,0.5615384615384615
0.25,80,25,0.3744292237442922,-12.557077625570779,82,219,181,38,171,219,0.5615384615384615
