date,price,signal,net_prob,strength,strength_tier,bullish_slopes,bearish_slopes,total_slopes,agreement_ratio,agreement_tier,correct_1d,actual_move_1d,correct_3d,actual_move_3d,correct_5d,actual_move_5d,correct_10d,actual_move_10d
2025-01-21,75.245,BULLISH,0.3333333333333333,0.3333333333333333,medium,24,12,36,0.6666666666666666,majority,False,-0.44521230646555643,True,1.8140740248521428,True,1.8140740248521428,True,2.9995348528141283
2025-01-22,74.91,BULLISH,0.4444444444444444,0.4444444444444444,medium,26,10,36,0.7222222222222222,majority,True,0.09344546789481697,True,2.2693899345881765,True,2.776665331731409,True,3.460152182619142
2025-01-23,74.98,BULLISH,0.3333333333333333,0.3333333333333333,medium,24,12,36,0.6666666666666666,majority,True,2.1739130434782545,True,2.1739130434782545,True,3.5209389170445458,True,3.363563616964512
2025-01-24,76.61,BEARISH,-0.1111111111111111,0.1111111111111111,weak,16,20,36,0.5555555555555556,mixed,False,0.0,False,0.4960187965017562,False,1.0964626027933735,False,0.58739068006788
2025-01-25,76.61,BULLISH,0.2222222222222222,0.2222222222222222,medium,22,14,36,0.6111111111111112,majority,False,0.0,True,1.3183657485967957,True,3.3546534394987697,True,2.8194752643258014
2025-01-26,76.61,BULLISH,0.3888888888888889,0.3888888888888889,medium,25,11,36,0.6944444444444444,majority,True,0.4960187965017562,True,1.0964626027933735,True,1.1643388591567627,True,1.292259496149321
2025-01-27,76.99,NEUTRAL,0.0,0.0,weak,18,18,36,0.0,mixed,True,0.8182880893622674,False,2.8445252630211875,True,0.665021431354722,False,2.076893103000395
2025-01-28,77.62,NEUTRAL,0.05555555555555555,0.05555555555555555,weak,19,17,36,0.0,mixed,True,-0.21901571759855928,True,-0.15202267456842206,True,-0.15202267456842206,False,2.885854161298628
2025-01-29,77.45,NEUTRAL,0.0,0.0,weak,18,18,36,0.0,mixed,False,2.233699160748875,True,0.0671400903808812,True,-0.5035506778566824,False,3.111684958037439
2025-01-30,79.18,BEARISH,-0.1111111111111111,0.1111111111111111,weak,16,20,36,0.5555555555555556,mixed,True,-2.1192220257640964,True,-2.1192220257640964,True,-0.5178075271533351,False,0.8588027279615971
