date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,868.6286666666668,880.0,Balanced,mean,0.02,861.787
2025-03-03,875.2764999999999,892.6,Balanced,mean,0.02,872.135
2025-03-04,868.8166666666666,883.65,Balanced,mean,0.02,864.393
2025-03-05,881.0223333333333,883.65,Accuracy_Heavy,mean,0.01,881.868
2025-03-06,892.0826666666667,883.65,Accuracy_Heavy,mean,0.02,893.635
2025-03-07,883.7583333333333,878.3,MSE_Only,mean,0.01,886.482
2025-03-08,883.9540000000001,890.4,Accuracy_Heavy,mean,0.02,884.623
2025-03-09,887.2198333333334,900.25,Accuracy_Heavy,mean,0.02,882.926
2025-03-10,881.4530000000001,900.1,Accuracy_Heavy,mean,0.01,878.367
2025-03-11,892.9213333333333,901.75,Accuracy_Heavy,mean,0.01,888.897
2025-03-12,899.009,901.75,MSE_Only,mean,0.01,897.961
2025-03-13,901.5216666666666,901.75,MSE_Only,mean,0.01,900.646
2025-03-14,904.9321666666668,907.8,Accuracy_Heavy,mean,0.02,907.472
2025-03-15,907.4813333333333,908.3,Accuracy_Heavy,mean,0.01,909.685
2025-03-16,902.5726666666666,912.65,Accuracy_Heavy,mean,0.01,905.024
2025-03-17,907.3663333333334,909.9,Accuracy_Heavy,mean,0.01,909.379
2025-03-18,906.573,903.0,Accuracy_Heavy,mean,0.01,911.479
2025-03-19,910.7626666666666,903.0,Accuracy_Heavy,mean,0.01,914.759
2025-03-20,911.8386666666667,903.0,Balanced,mean,0.01,909.131
2025-03-21,906.759,905.95,Balanced,mean,0.01,903.079
2025-03-22,906.3673333333332,916.95,Balanced,mean,0.01,897.315
2025-03-23,908.056,910.0,Balanced,mean,0.01,901.4
2025-03-24,908.0533333333333,901.6,Balanced,mean,0.01,904.349
2025-03-25,916.884,897.85,MSE_Only,mean,0.01,917.088
2025-03-26,908.7046666666666,897.85,Accuracy_Heavy,mean,0.01,908.804
2025-03-27,900.2916666666666,897.85,Balanced,mean,0.01,902.81
2025-03-28,898.7063333333334,897.85,Accuracy_Heavy,mean,0.01,897.786
2025-03-29,902.5466666666666,897.55,Accuracy_Heavy,mean,0.01,900.519
2025-03-30,904.2086666666668,894.65,MSE_Only,mean,0.01,900.968
2025-03-31,904.5733333333334,869.65,MSE_Only,mean,0.01,904.928
2025-04-01,899.5975,809.6,Accuracy_Heavy,mean,0.02,903.503
2025-04-02,886.6334999999999,809.6,MSE_Only,mean,0.02,873.161
2025-04-03,868.123,809.6,MSE_Only,median,0.01,868.123
2025-04-04,811.469,812.0,MSE_Only,median,0.01,807.644
2025-04-05,813.35,804.1,MSE_Only,median,0.01,814.099
2025-04-06,812.308,826.25,MSE_Only,median,0.01,811.206
2025-04-07,815.49,830.85,MSE_Only,median,0.01,812.543
2025-04-08,807.559,844.6,MSE_Only,median,0.01,807.559
2025-04-09,834.8853333333333,844.6,MSE_Only,mean,0.01,831.651
2025-04-10,833.6413333333334,844.6,MSE_Only,mean,0.01,839.466
2025-04-11,849.6533333333333,852.3,MSE_Only,mean,0.01,849.351
2025-04-12,849.2893333333333,843.7,MSE_Only,mean,0.01,853.831
2025-04-13,842.975,849.4,MSE_Only,mean,0.01,852.572
2025-04-14,852.7683333333333,850.7,MSE_Only,mean,0.01,865.146
2025-04-15,835.8153333333333,850.7,MSE_Only,mean,0.01,845.287
2025-04-16,852.769,850.7,MSE_Only,median,0.01,858.123
2025-04-17,851.605,850.7,MSE_Only,median,0.01,851.605
2025-04-18,853.67,850.8,MSE_Only,median,0.01,853.67
2025-04-19,852.5933333333332,858.7,MSE_Only,mean,0.01,855.256
2025-04-20,851.3083333333333,861.35,MSE_Only,mean,0.01,851.292
2025-04-21,845.7483333333333,863.15,MSE_Only,mean,0.01,850.32
2025-04-22,841.8096666666667,857.7,MSE_Only,mean,0.01,854.333
2025-04-23,861.992,857.7,MSE_Only,median,0.01,861.992
2025-04-24,862.921,857.7,MSE_Only,median,0.01,862.921
2025-04-25,858.808,857.35,MSE_Only,median,0.01,858.808
2025-04-26,860.199,857.05,MSE_Only,median,0.01,860.199
2025-04-27,858.712,828.1,MSE_Only,median,0.01,858.712
2025-04-28,862.276,834.05,MSE_Only,median,0.01,862.276
2025-04-29,870.898,844.35,MSE_Only,median,0.01,874.824
