date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,878.95425,809.6,MSE_Only,mean,0.01,897.664
2025-03-03,881.71275,809.6,MSE_Only,mean,0.01,862.626
2025-03-04,862.8155,812.0,Accuracy_Heavy,median,0.01,851.306
2025-03-05,877.5419999999999,804.1,Balanced,median,0.01,863.355
2025-03-06,887.6949999999999,826.25,Balanced,median,0.01,877.572
2025-03-07,881.8525,830.85,Balanced,median,0.01,872.424
2025-03-08,887.04,844.6,Balanced,median,0.01,865.752
2025-03-09,882.0805,844.6,Balanced,median,0.01,878.242
2025-03-10,870.9680000000001,844.6,Balanced,median,0.01,864.893
2025-03-11,886.3765000000001,852.3,Balanced,median,0.01,881.574
2025-03-12,894.8375,843.7,Balanced,median,0.01,892.817
2025-03-13,908.1115,849.4,Balanced,median,0.01,914.87
2025-03-14,897.682,850.7,Balanced,median,0.01,889.142
2025-03-15,898.0464999999999,850.7,Balanced,median,0.01,884.488
2025-03-16,904.317,850.7,Balanced,median,0.01,893.186
2025-03-17,904.637,850.7,Balanced,median,0.01,898.122
2025-03-18,909.167,850.8,Balanced,median,0.01,895.574
2025-03-19,912.8209999999999,858.7,Balanced,median,0.01,887.383
2025-03-20,909.7284999999999,861.35,Balanced,median,0.01,888.472
2025-03-21,911.1405,863.15,Balanced,median,0.01,889.877
2025-03-22,900.90075,857.7,Accuracy_Heavy,mean,0.01,886.25
2025-03-23,904.63,857.7,Balanced,mean,0.01,889.677
2025-03-24,904.0395000000001,857.7,MSE_Only,mean,0.01,900.405
2025-03-25,916.9130000000001,857.35,MSE_Only,mean,0.01,900.538
2025-03-26,906.728,857.05,MSE_Only,mean,0.01,899.245
2025-03-27,898.1859999999999,828.1,MSE_Only,median,0.01,887.812
2025-03-28,892.668,834.05,MSE_Only,median,0.01,888.961
2025-03-29,897.3385,844.35,MSE_Only,median,0.01,898.165
2025-03-30,893.498,844.35,MSE_Only,median,0.01,885.321
2025-03-31,895.1115,844.35,MSE_Only,mean,0.01,898.561
2025-04-01,896.819,845.95,Accuracy_Heavy,median,0.01,893.072
2025-04-02,904.78,853.85,Accuracy_Heavy,median,0.01,903.163
2025-04-03,870.77625,849.6,MSE_Only,mean,0.01,878.738
2025-04-04,807.80225,849.6,MSE_Only,mean,0.01,819.929
2025-04-05,807.9304999999999,854.95,MSE_Only,median,0.01,814.347
2025-04-06,805.861,854.95,MSE_Only,median,0.01,812.306
2025-04-07,813.8922500000001,854.95,MSE_Only,mean,0.01,817.29
2025-04-08,805.0509999999999,855.3,MSE_Only,mean,0.01,810.415
2025-04-09,828.3765,863.95,Balanced,mean,0.01,837.81
2025-04-10,840.0107499999999,864.1,Accuracy_Heavy,mean,0.01,850.168
2025-04-11,849.14,866.35,Accuracy_Heavy,mean,0.01,865.48
2025-04-12,852.84675,857.4,MSE_Only,mean,0.01,859.535
2025-04-13,854.7280000000001,857.4,MSE_Only,mean,0.01,858.28
2025-04-14,862.28,857.4,MSE_Only,mean,0.01,865.136
2025-04-15,852.83125,857.4,MSE_Only,mean,0.01,850.513
2025-04-16,857.5715,863.1,MSE_Only,mean,0.01,858.22
