signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.4,65,25,0.4180327868852459,-8.196721311475407,51,122,120,3,207,123,0.37272727272727274
0.4,65,30,0.4180327868852459,-8.196721311475407,51,122,120,3,207,123,0.37272727272727274
0.4,65,35,0.4180327868852459,-8.196721311475407,51,122,120,3,207,123,0.37272727272727274
0.25,70,35,0.4148936170212766,-8.510638297872342,78,188,179,10,141,189,0.5727272727272728
0.25,70,25,0.4148936170212766,-8.510638297872342,78,188,179,10,141,189,0.5727272727272728
0.25,70,20,0.4148936170212766,-8.510638297872342,78,188,179,10,141,189,0.5727272727272728
0.25,70,30,0.4148936170212766,-8.510638297872342,78,188,179,10,141,189,0.5727272727272728
0.25,75,25,0.41363636363636364,-8.636363636363637,91,220,211,10,109,221,0.6696969696969697
0.25,75,30,0.41363636363636364,-8.636363636363637,91,220,211,10,109,221,0.6696969696969697
0.25,75,35,0.41363636363636364,-8.636363636363637,91,220,211,10,109,221,0.6696969696969697
0.25,75,20,0.41363636363636364,-8.636363636363637,91,220,211,10,109,221,0.6696969696969697
0.25,80,35,0.41350210970464135,-8.649789029535865,98,237,228,10,92,238,0.7212121212121212
0.25,80,30,0.41350210970464135,-8.649789029535865,98,237,228,10,92,238,0.7212121212121212
0.25,80,25,0.41350210970464135,-8.649789029535865,98,237,228,10,92,238,0.7212121212121212
0.25,80,20,0.41350210970464135,-8.649789029535865,98,237,228,10,92,238,0.7212121212121212
0.3,70,20,0.4067796610169492,-9.322033898305083,72,177,171,7,152,178,0.5393939393939394
0.3,70,25,0.4067796610169492,-9.322033898305083,72,177,171,7,152,178,0.5393939393939394
0.3,70,30,0.4067796610169492,-9.322033898305083,72,177,171,7,152,178,0.5393939393939394
0.3,70,35,0.4067796610169492,-9.322033898305083,72,177,171,7,152,178,0.5393939393939394
0.15,75,20,0.4057377049180328,-9.426229508196721,99,244,228,17,85,245,0.7424242424242424
0.15,75,25,0.4057377049180328,-9.426229508196721,99,244,228,17,85,245,0.7424242424242424
0.15,75,30,0.4057377049180328,-9.426229508196721,99,244,228,17,85,245,0.7424242424242424
0.15,75,35,0.4057377049180328,-9.426229508196721,99,244,228,17,85,245,0.7424242424242424
0.15,70,25,0.4056603773584906,-9.433962264150942,86,212,196,17,117,213,0.6454545454545455
0.15,70,20,0.4056603773584906,-9.433962264150942,86,212,196,17,117,213,0.6454545454545455
