date,bullish_prob,bearish_prob,net_prob,mean_drift
2025-03-02,0.6111111111111112,0.3888888888888889,0.22222222222222227,2.653657407407378
2025-03-03,0.4722222222222222,0.5277777777777778,-0.05555555555555558,-3.5761620370370286
2025-03-04,0.4166666666666667,0.5833333333333334,-0.16666666666666669,-1.55100925925923
2025-03-05,0.4722222222222222,0.5277777777777778,-0.05555555555555558,-1.2836203703703544
2025-03-06,0.5,0.5,0.0,-0.5945601851851797
2025-03-07,0.5,0.5,0.0,-0.35961574074073926
2025-03-08,0.6111111111111112,0.3888888888888889,0.22222222222222227,1.3481574074073768
2025-03-09,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.17452777777780662
2025-03-10,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.06911010101007757
2025-03-11,0.5,0.5,0.0,-0.9435025252524964
2025-03-12,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.4456548821548836
2025-03-13,0.4722222222222222,0.5277777777777778,-0.05555555555555558,-1.7243703703704354
2025-03-14,0.5,0.5,0.0,0.16582870370367825
2025-03-15,0.5833333333333334,0.4166666666666667,0.16666666666666669,1.0373526936027195
2025-03-16,0.6388888888888888,0.3611111111111111,0.27777777777777773,1.9488042328042385
2025-03-17,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-0.296310185185228
2025-03-18,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-2.2295648148148453
2025-03-19,0.4166666666666667,0.5833333333333334,-0.16666666666666669,-2.778398148148167
2025-03-20,0.3055555555555556,0.6944444444444444,-0.38888888888888884,-2.750888888888868
2025-03-21,0.4166666666666667,0.5833333333333334,-0.16666666666666669,-0.7437500000000278
2025-03-22,0.3611111111111111,0.6388888888888888,-0.27777777777777773,-2.513796296296271
2025-03-23,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-3.892828703703673
2025-03-24,0.2777777777777778,0.7222222222222222,-0.4444444444444444,-4.305657407407403
2025-03-25,0.3055555555555556,0.6944444444444444,-0.38888888888888884,-2.673009259259276
2025-03-26,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-2.331949346405275
2025-03-27,0.3333333333333333,0.6666666666666666,-0.3333333333333333,-3.6822407407407494
2025-03-28,0.3611111111111111,0.6388888888888888,-0.27777777777777773,-5.143000000000017
2025-03-29,0.3611111111111111,0.6388888888888888,-0.27777777777777773,-3.0758981481481364
2025-03-30,0.19444444444444445,0.8055555555555556,-0.6111111111111112,-5.0208379629629825
2025-03-31,0.25,0.75,-0.5,-4.017365740740729
2025-04-01,0.3055555555555556,0.6944444444444444,-0.38888888888888884,-2.946180555555524
2025-04-02,0.5,0.5,0.0,0.126333333333346
2025-04-03,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.7084120370370341
2025-04-04,0.4722222222222222,0.5277777777777778,-0.05555555555555558,1.0066898148147818
2025-04-05,0.4444444444444444,0.5555555555555556,-0.11111111111111116,-0.977152777777816
2025-04-06,0.5277777777777778,0.4722222222222222,0.05555555555555558,0.32000925925927326
2025-04-07,0.5555555555555556,0.4444444444444444,0.11111111111111116,0.3525787037037149
2025-04-08,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-2.52395370370367
2025-04-09,0.3888888888888889,0.6111111111111112,-0.22222222222222227,-1.5636990740740468
2025-04-10,0.6111111111111112,0.3888888888888889,0.22222222222222227,1.1074768518518505
2025-04-11,0.5,0.5,0.0,0.03714351851852547
2025-04-12,0.5555555555555556,0.4444444444444444,0.11111111111111116,-0.29649999999998045
2025-04-13,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.334810185185183
2025-04-14,0.5833333333333334,0.4166666666666667,0.16666666666666669,2.183467592592592
2025-04-15,0.7222222222222222,0.2777777777777778,0.4444444444444444,2.409879629629668
2025-04-16,0.6666666666666666,0.3333333333333333,0.3333333333333333,2.1204814814814767
2025-04-17,0.5,0.5,0.0,2.0605648148148057
2025-04-18,0.5833333333333334,0.4166666666666667,0.16666666666666669,2.6357314814815456
2025-04-19,0.5,0.5,0.0,2.1751759259259793
2025-04-20,0.6388888888888888,0.3611111111111111,0.27777777777777773,4.6743425925925965
2025-04-21,0.6944444444444444,0.3055555555555556,0.38888888888888884,6.553388888888902
2025-04-22,0.75,0.25,0.5,7.498999999999999
2025-04-23,0.7222222222222222,0.2777777777777778,0.4444444444444444,3.8966851851851754
2025-04-24,0.9166666666666666,0.08333333333333333,0.8333333333333333,6.068662698412734
2025-04-25,0.7777777777777778,0.2222222222222222,0.5555555555555556,3.153620370370365
2025-04-26,0.6111111111111112,0.3888888888888889,0.22222222222222227,3.120314814814814
2025-04-27,0.7222222222222222,0.2777777777777778,0.4444444444444444,6.864472222222212
2025-04-28,0.6666666666666666,0.3333333333333333,0.3333333333333333,4.761425925925898
2025-04-29,0.6111111111111112,0.3888888888888889,0.22222222222222227,4.531129629629636
2025-04-30,0.5833333333333334,0.4166666666666667,0.16666666666666669,7.216361111111123
2025-05-01,0.7222222222222222,0.2777777777777778,0.4444444444444444,6.30309259259252
2025-05-02,0.6944444444444444,0.3055555555555556,0.38888888888888884,6.937129629629624
2025-05-03,0.8055555555555556,0.19444444444444445,0.6111111111111112,6.960937830687852
2025-05-04,0.6388888888888888,0.3611111111111111,0.27777777777777773,3.5285277777778044
2025-05-05,0.8611111111111112,0.1388888888888889,0.7222222222222223,5.6911481481481525
2025-05-06,0.8333333333333334,0.16666666666666666,0.6666666666666667,7.10307407407406
2025-05-07,0.8055555555555556,0.19444444444444445,0.6111111111111112,6.325814814814805
