time,symbol,close,high,low,open,volume
2021-02-09,@RTY#C,2291.2,2303.9,2270.5,2285.4,171580.0
2021-02-10,@RTY#C,2275.1,2311.0,2257.0,2293.1,226913.0
2021-02-11,@RTY#C,2275.3,2297.8,2241.7,2276.9,216728.0
2021-02-12,@RTY#C,2280.5,2288.5,2253.6,2267.6,149689.0
2021-02-16,@RTY#C,2264.9,2308.2,2255.1,2289.2,194239.0
2021-02-17,@RTY#C,2249.1,2267.6,2216.6,2264.8,186571.0
2021-02-18,@RTY#C,2211.8,2256.4,2201.1,2250.2,178982.0
2021-02-19,@RTY#C,2259.4,2270.8,2198.2,2215.2,192451.0
2021-02-22,@RTY#C,2244.2,2273.5,2227.7,2259.0,185473.0
2021-02-23,@RTY#C,2225.3,2262.5,2162.9,2249.1,261206.0
2021-02-24,@RTY#C,2279.2,2289.6,2212.4,2226.4,197920.0
2021-02-25,@RTY#C,2194.1,2296.8,2186.0,2286.2,274663.0
2021-02-26,@RTY#C,2193.3,2229.9,2154.2,2190.1,296627.0
2021-03-01,@RTY#C,2268.9,2274.9,2190.6,2197.8,178598.0
2021-03-02,@RTY#C,2223.2,2275.6,2221.2,2274.0,182382.0
2021-03-03,@RTY#C,2199.9,2260.9,2195.6,2226.4,223310.0
2021-03-04,@RTY#C,2138.6,2214.1,2100.4,2199.5,308094.0
2021-03-05,@RTY#C,2183.8,2188.8,2078.5,2142.1,343140.0
2021-03-08,@RTY#C,2194.9,2229.9,2155.1,2195.1,221028.0
2021-03-09,@RTY#C,2239.8,2257.7,2196.6,2205.6,174541.0
2021-03-10,@RTY#C,2279.5,2297.8,2228.7,2241.5,192094.0
2021-03-11,@RTY#C,2329.0,2331.8,2277.0,2287.8,68280.0
2021-03-12,@RTY#C,2345.9,2350.6,2322.0,2332.1,189883.0
2021-03-15,@RTY#C,2352.8,2363.0,2327.3,2351.6,310656.0
2021-03-16,@RTY#C,2313.7,2351.0,2299.1,2351.0,275401.0
2021-03-17,@RTY#C,2331.4,2336.1,2281.3,2314.6,186585.0
2021-03-18,@RTY#C,2258.9,2339.2,2253.3,2328.0,200676.0
2021-03-19,@RTY#C,2276.1,2293.0,2235.8,2263.8,212673.0
2021-03-22,@RTY#C,2258.3,2287.9,2247.2,2275.0,147238.0
2021-03-23,@RTY#C,2177.4,2266.5,2165.9,2261.5,219041.0
2021-03-24,@RTY#C,2127.2,2220.0,2125.1,2182.5,234457.0
2021-03-25,@RTY#C,2175.2,2184.9,2089.7,2134.1,294356.0
2021-03-26,@RTY#C,2215.5,2220.0,2169.3,2179.3,228932.0
2021-03-29,@RTY#C,2152.4,2219.6,2150.2,2217.5,216725.0
2021-03-30,@RTY#C,2189.4,2196.8,2140.5,2159.4,210348.0
2021-03-31,@RTY#C,2219.5,2234.5,2185.9,2192.8,212713.0
2021-04-01,@RTY#C,2248.9,2254.5,2209.2,2212.5,158437.0
2021-04-02,@RTY#C,2248.9,2303.4,2248.9,2256.8,9216.0
2021-04-05,@RTY#C,2260.1,2295.3,2246.1,2290.0,141257.0
2021-04-06,@RTY#C,2253.0,2277.9,2241.9,2262.4,140967.0
2021-04-07,@RTY#C,2216.2,2261.3,2209.1,2258.5,164230.0
2021-04-08,@RTY#C,2236.2,2243.7,2203.7,2222.8,153766.0
2021-04-09,@RTY#C,2236.2,2250.3,2222.4,2243.9,147355.0
2021-04-12,@RTY#C,2227.6,2239.6,2214.0,2236.2,128340.0
2021-04-13,@RTY#C,2221.9,2236.6,2198.5,2227.1,171265.0
2021-04-14,@RTY#C,2242.0,2270.5,2217.5,2225.2,202720.0
2021-04-15,@RTY#C,2252.7,2268.7,2232.8,2246.4,158458.0
2021-04-16,@RTY#C,2256.0,2267.4,2240.3,2252.9,154222.0
2021-04-19,@RTY#C,2226.3,2253.0,2208.9,2252.2,183883.0
2021-04-20,@RTY#C,2181.0,2232.7,2161.6,2226.3,231804.0
2021-04-21,@RTY#C,2235.4,2236.2,2164.1,2181.2,206418.0
2021-04-22,@RTY#C,2225.3,2263.5,2217.2,2228.6,225957.0
