time,symbol,close,high,low,open,volume
2024-02-13,CF_VX_CN,54671.0,54671.0,54671.0,54671.0,0.0
2024-02-20,CF_VX_CN,43488.0,43488.0,43488.0,43488.0,0.0
2024-02-27,CF_VX_CN,42920.0,42920.0,42920.0,42920.0,0.0
2024-03-05,CF_VX_CN,49028.0,49028.0,49028.0,49028.0,0.0
2024-03-12,CF_VX_CN,50627.0,50627.0,50627.0,50627.0,0.0
2024-03-19,CF_VX_CN,48644.0,48644.0,48644.0,48644.0,0.0
2024-03-26,CF_VX_CN,43722.0,43722.0,43722.0,43722.0,0.0
2024-04-02,CF_VX_CN,53551.0,53551.0,53551.0,53551.0,0.0
2024-04-09,CF_VX_CN,37550.0,37550.0,37550.0,37550.0,0.0
2024-04-16,CF_VX_CN,26113.0,26113.0,26113.0,26113.0,0.0
2024-04-23,CF_VX_CN,23471.0,23471.0,23471.0,23471.0,0.0
2024-04-30,CF_VX_CN,28429.0,28429.0,28429.0,28429.0,0.0
2024-05-07,CF_VX_CN,41509.0,41509.0,41509.0,41509.0,0.0
2024-05-14,CF_VX_CN,47902.0,47902.0,47902.0,47902.0,0.0
2024-05-21,CF_VX_CN,51248.0,51248.0,51248.0,51248.0,0.0
2024-05-28,CF_VX_CN,41398.0,41398.0,41398.0,41398.0,0.0
2024-06-04,CF_VX_CN,41985.0,41985.0,41985.0,41985.0,0.0
2024-06-11,CF_VX_CN,47762.0,47762.0,47762.0,47762.0,0.0
2024-06-18,CF_VX_CN,48606.0,48606.0,48606.0,48606.0,0.0
2024-06-25,CF_VX_CN,63589.0,63589.0,63589.0,63589.0,0.0
2024-07-02,CF_VX_CN,55683.0,55683.0,55683.0,55683.0,0.0
2024-07-09,CF_VX_CN,61231.0,61231.0,61231.0,61231.0,0.0
2024-07-16,CF_VX_CN,63725.0,63725.0,63725.0,63725.0,0.0
2024-07-23,CF_VX_CN,65231.0,65231.0,65231.0,65231.0,0.0
2024-07-30,CF_VX_CN,55352.0,55352.0,55352.0,55352.0,0.0
2024-08-06,CF_VX_CN,55847.0,55847.0,55847.0,55847.0,0.0
2024-08-13,CF_VX_CN,18416.0,18416.0,18416.0,18416.0,0.0
2024-08-20,CF_VX_CN,21531.0,21531.0,21531.0,21531.0,0.0
2024-08-27,CF_VX_CN,29737.0,29737.0,29737.0,29737.0,0.0
2024-09-03,CF_VX_CN,24890.0,24890.0,24890.0,24890.0,0.0
2024-09-10,CF_VX_CN,19037.0,19037.0,19037.0,19037.0,0.0
2024-09-17,CF_VX_CN,11303.0,11303.0,11303.0,11303.0,0.0
2024-09-24,CF_VX_CN,6667.0,6667.0,6667.0,6667.0,0.0
2024-10-01,CF_VX_CN,16028.0,16028.0,16028.0,16028.0,0.0
2024-10-08,CF_VX_CN,4478.0,4478.0,4478.0,4478.0,0.0
