time,symbol,close,high,low,open,volume
2024-02-13,CF_VX_DN,35315.0,35315.0,35315.0,35315.0,0.0
2024-02-20,CF_VX_DN,27159.0,27159.0,27159.0,27159.0,0.0
2024-02-27,CF_VX_DN,30739.0,30739.0,30739.0,30739.0,0.0
2024-03-05,CF_VX_DN,28819.0,28819.0,28819.0,28819.0,0.0
2024-03-12,CF_VX_DN,31664.0,31664.0,31664.0,31664.0,0.0
2024-03-19,CF_VX_DN,27356.0,27356.0,27356.0,27356.0,0.0
2024-03-26,CF_VX_DN,13354.0,13354.0,13354.0,13354.0,0.0
2024-04-02,CF_VX_DN,20515.0,20515.0,20515.0,20515.0,0.0
2024-04-09,CF_VX_DN,23117.0,23117.0,23117.0,23117.0,0.0
2024-04-16,CF_VX_DN,25257.0,25257.0,25257.0,25257.0,0.0
2024-04-23,CF_VX_DN,10051.0,10051.0,10051.0,10051.0,0.0
2024-04-30,CF_VX_DN,9754.0,9754.0,9754.0,9754.0,0.0
2024-05-07,CF_VX_DN,18675.0,18675.0,18675.0,18675.0,0.0
2024-05-14,CF_VX_DN,24599.0,24599.0,24599.0,24599.0,0.0
2024-05-21,CF_VX_DN,27436.0,27436.0,27436.0,27436.0,0.0
2024-05-28,CF_VX_DN,26818.0,26818.0,26818.0,26818.0,0.0
2024-06-04,CF_VX_DN,20878.0,20878.0,20878.0,20878.0,0.0
2024-06-11,CF_VX_DN,27859.0,27859.0,27859.0,27859.0,0.0
2024-06-18,CF_VX_DN,35487.0,35487.0,35487.0,35487.0,0.0
2024-06-25,CF_VX_DN,51256.0,51256.0,51256.0,51256.0,0.0
2024-07-02,CF_VX_DN,53923.0,53923.0,53923.0,53923.0,0.0
2024-07-09,CF_VX_DN,53124.0,53124.0,53124.0,53124.0,0.0
2024-07-16,CF_VX_DN,53479.0,53479.0,53479.0,53479.0,0.0
2024-07-23,CF_VX_DN,60584.0,60584.0,60584.0,60584.0,0.0
2024-07-30,CF_VX_DN,59445.0,59445.0,59445.0,59445.0,0.0
2024-08-06,CF_VX_DN,67625.0,67625.0,67625.0,67625.0,0.0
2024-08-13,CF_VX_DN,40679.0,40679.0,40679.0,40679.0,0.0
2024-08-20,CF_VX_DN,29451.0,29451.0,29451.0,29451.0,0.0
2024-08-27,CF_VX_DN,34241.0,34241.0,34241.0,34241.0,0.0
2024-09-03,CF_VX_DN,36413.0,36413.0,36413.0,36413.0,0.0
2024-09-10,CF_VX_DN,33434.0,33434.0,33434.0,33434.0,0.0
2024-09-17,CF_VX_DN,21293.0,21293.0,21293.0,21293.0,0.0
2024-09-24,CF_VX_DN,-264.0,-264.0,-264.0,-264.0,0.0
2024-10-01,CF_VX_DN,6649.0,6649.0,6649.0,6649.0,0.0
2024-10-08,CF_VX_DN,22834.0,22834.0,22834.0,22834.0,0.0
2024-10-15,CF_VX_DN,9180.0,9180.0,9180.0,9180.0,0.0
2024-10-22,CF_VX_DN,316.0,316.0,316.0,316.0,0.0
2024-10-29,CF_VX_DN,7224.0,7224.0,7224.0,7224.0,0.0
2024-11-05,CF_VX_DN,13658.0,13658.0,13658.0,13658.0,0.0
2024-11-12,CF_VX_DN,-7533.0,-7533.0,-7533.0,-7533.0,0.0
2024-11-19,CF_VX_DN,4925.0,4925.0,4925.0,4925.0,0.0
2024-11-26,CF_VX_DN,5278.0,5278.0,5278.0,5278.0,0.0
2024-12-03,CF_VX_DN,3864.0,3864.0,3864.0,3864.0,0.0
2024-12-10,CF_VX_DN,8549.0,8549.0,8549.0,8549.0,0.0
2024-12-17,CF_VX_DN,23148.0,23148.0,23148.0,23148.0,0.0
2024-12-24,CF_VX_DN,2967.0,2967.0,2967.0,2967.0,0.0
2024-12-31,CF_VX_DN,14108.0,14108.0,14108.0,14108.0,0.0
2025-01-07,CF_VX_DN,18769.0,18769.0,18769.0,18769.0,0.0
2025-01-14,CF_VX_DN,19288.0,19288.0,19288.0,19288.0,0.0
2025-01-21,CF_VX_DN,20620.0,20620.0,20620.0,20620.0,0.0
2025-01-28,CF_VX_DN,44603.0,44603.0,44603.0,44603.0,0.0
2025-02-04,CF_VX_DN,43164.0,43164.0,43164.0,43164.0,0.0
2025-02-11,CF_VX_DN,41895.0,41895.0,41895.0,41895.0,0.0
2025-02-18,CF_VX_DN,37535.0,37535.0,37535.0,37535.0,0.0
2025-02-25,CF_VX_DN,46712.0,46712.0,46712.0,46712.0,0.0
2025-03-04,CF_VX_DN,29001.0,29001.0,29001.0,29001.0,0.0
2025-03-11,CF_VX_DN,13675.0,13675.0,13675.0,13675.0,0.0
2025-03-18,CF_VX_DN,-8116.0,-8116.0,-8116.0,-8116.0,0.0
2025-03-25,CF_VX_DN,-12323.0,-12323.0,-12323.0,-12323.0,0.0
2025-04-01,CF_VX_DN,8964.0,8964.0,8964.0,8964.0,0.0
2025-04-08,CF_VX_DN,12517.0,12517.0,12517.0,12517.0,0.0
2025-04-15,CF_VX_DN,-67.0,-67.0,-67.0,-67.0,0.0
2025-04-22,CF_VX_DN,2623.0,2623.0,2623.0,2623.0,0.0
2025-04-29,CF_VX_DN,-21316.0,-21316.0,-21316.0,-21316.0,0.0
2025-05-06,CF_VX_DN,-13851.0,-13851.0,-13851.0,-13851.0,0.0
2025-05-13,CF_VX_DN,-27682.0,-27682.0,-27682.0,-27682.0,0.0
2025-05-20,CF_VX_DN,-6593.0,-6593.0,-6593.0,-6593.0,0.0
2025-05-27,CF_VX_DN,1338.0,1338.0,1338.0,1338.0,0.0
2025-06-03,CF_VX_DN,11609.0,11609.0,11609.0,11609.0,0.0
2025-06-10,CF_VX_DN,19296.0,19296.0,19296.0,19296.0,0.0
2025-06-17,CF_VX_DN,28424.0,28424.0,28424.0,28424.0,0.0
2025-06-24,CF_VX_DN,30084.0,30084.0,30084.0,30084.0,0.0
2025-07-01,CF_VX_DN,34851.0,34851.0,34851.0,34851.0,0.0
2025-07-08,CF_VX_DN,44182.0,44182.0,44182.0,44182.0,0.0
2025-07-15,CF_VX_DN,45394.0,45394.0,45394.0,45394.0,0.0
2025-07-22,CF_VX_DN,63833.0,63833.0,63833.0,63833.0,0.0
2025-07-29,CF_VX_DN,55070.0,55070.0,55070.0,55070.0,0.0
2025-08-05,CF_VX_DN,62076.0,62076.0,62076.0,62076.0,0.0
2025-08-12,CF_VX_DN,58062.0,58062.0,58062.0,58062.0,0.0
2025-08-19,CF_VX_DN,61184.0,61184.0,61184.0,61184.0,0.0
2025-08-26,CF_VX_DN,78951.0,78951.0,78951.0,78951.0,0.0
2025-09-02,CF_VX_DN,85389.0,85389.0,85389.0,85389.0,0.0
2025-09-09,CF_VX_DN,82264.0,82264.0,82264.0,82264.0,0.0
2025-09-16,CF_VX_DN,84992.0,84992.0,84992.0,84992.0,0.0
2025-09-23,CF_VX_DN,87136.0,87136.0,87136.0,87136.0,0.0
2025-09-30,CF_VX_DN,82492.0,82492.0,82492.0,82492.0,0.0
2025-10-07,CF_VX_DN,90695.0,90695.0,90695.0,90695.0,0.0
2025-10-14,CF_VX_DN,84145.0,84145.0,84145.0,84145.0,0.0
2025-10-21,CF_VX_DN,63548.0,63548.0,63548.0,63548.0,0.0
2025-10-28,CF_VX_DN,65257.0,65257.0,65257.0,65257.0,0.0
2025-11-04,CF_VX_DN,78882.0,78882.0,78882.0,78882.0,0.0
2025-11-10,CF_VX_DN,61280.0,61280.0,61280.0,61280.0,0.0
2025-11-18,CF_VX_DN,74165.0,74165.0,74165.0,74165.0,0.0
2025-11-25,CF_VX_DN,37240.0,37240.0,37240.0,37240.0,0.0
2025-12-02,CF_VX_DN,44881.0,44881.0,44881.0,44881.0,0.0
2025-12-09,CF_VX_DN,42871.0,42871.0,42871.0,42871.0,0.0
2025-12-16,CF_VX_DN,35813.0,35813.0,35813.0,35813.0,0.0
2025-12-23,CF_VX_DN,53498.0,53498.0,53498.0,53498.0,0.0
2025-12-30,CF_VX_DN,61039.0,61039.0,61039.0,61039.0,0.0
2026-01-06,CF_VX_DN,61106.0,61106.0,61106.0,61106.0,0.0
2026-01-13,CF_VX_DN,68388.0,68388.0,68388.0,68388.0,0.0
2026-01-20,CF_VX_DN,78274.0,78274.0,78274.0,78274.0,0.0
2026-01-27,CF_VX_DN,58582.0,58582.0,58582.0,58582.0,0.0
2026-02-03,CF_VX_DN,60053.0,60053.0,60053.0,60053.0,0.0
