time,symbol,close,high,low,open,volume
2024-02-09,@VX.OI.Z,372010.0,372010.0,372010.0,372010.0,0.0
2024-02-12,@VX.OI.Z,373967.0,373967.0,373967.0,373967.0,0.0
2024-02-13,@VX.OI.Z,373112.0,373112.0,373112.0,373112.0,0.0
2024-02-14,@VX.OI.Z,32459.0,32459.0,32459.0,32459.0,0.0
2024-02-15,@VX.OI.Z,327935.0,327935.0,327935.0,327935.0,0.0
2024-02-16,@VX.OI.Z,331189.0,331189.0,331189.0,331189.0,0.0
2024-02-20,@VX.OI.Z,337024.0,337024.0,337024.0,337024.0,0.0
2024-02-21,@VX.OI.Z,341280.0,341280.0,341280.0,341280.0,0.0
2024-02-22,@VX.OI.Z,341871.0,341871.0,341871.0,341871.0,0.0
2024-02-23,@VX.OI.Z,350849.0,350849.0,350849.0,350849.0,0.0
2024-02-26,@VX.OI.Z,352376.0,352376.0,352376.0,352376.0,0.0
2024-02-27,@VX.OI.Z,358006.0,358006.0,358006.0,358006.0,0.0
2024-02-28,@VX.OI.Z,361331.0,361331.0,361331.0,361331.0,0.0
2024-02-29,@VX.OI.Z,356075.0,356075.0,356075.0,356075.0,0.0
2024-03-01,@VX.OI.Z,357047.0,357047.0,357047.0,357047.0,0.0
2024-03-04,@VX.OI.Z,367642.0,367642.0,367642.0,367642.0,0.0
2024-03-05,@VX.OI.Z,367006.0,367006.0,367006.0,367006.0,0.0
2024-03-06,@VX.OI.Z,364498.0,364498.0,364498.0,364498.0,0.0
2024-03-07,@VX.OI.Z,371848.0,371848.0,371848.0,371848.0,0.0
2024-03-08,@VX.OI.Z,374454.0,374454.0,374454.0,374454.0,0.0
2024-03-11,@VX.OI.Z,365595.0,365595.0,365595.0,365595.0,0.0
2024-03-12,@VX.OI.Z,368052.0,368052.0,368052.0,368052.0,0.0
2024-03-13,@VX.OI.Z,375710.0,375710.0,375710.0,375710.0,0.0
2024-03-14,@VX.OI.Z,377357.0,377357.0,377357.0,377357.0,0.0
2024-03-15,@VX.OI.Z,373194.0,373194.0,373194.0,373194.0,0.0
2024-03-18,@VX.OI.Z,369913.0,369913.0,369913.0,369913.0,0.0
2024-03-19,@VX.OI.Z,377770.0,377770.0,377770.0,377770.0,0.0
2024-03-20,@VX.OI.Z,37422.0,37422.0,37422.0,37422.0,0.0
2024-03-21,@VX.OI.Z,342852.0,342852.0,342852.0,342852.0,0.0
2024-03-22,@VX.OI.Z,357680.0,357680.0,357680.0,357680.0,0.0
2024-03-25,@VX.OI.Z,363024.0,363024.0,363024.0,363024.0,0.0
2024-03-26,@VX.OI.Z,366348.0,366348.0,366348.0,366348.0,0.0
2024-03-27,@VX.OI.Z,370601.0,370601.0,370601.0,370601.0,0.0
