time,symbol,close,high,low,open,volume
2024-02-13,CF_ES_DN,-572008.0,-572008.0,-572008.0,-572008.0,0.0
2024-02-20,CF_ES_DN,-558349.0,-558349.0,-558349.0,-558349.0,0.0
2024-02-27,CF_ES_DN,-574414.0,-574414.0,-574414.0,-574414.0,0.0
2024-03-05,CF_ES_DN,-539148.0,-539148.0,-539148.0,-539148.0,0.0
2024-03-12,CF_ES_DN,-495521.0,-495521.0,-495521.0,-495521.0,0.0
2024-03-19,CF_ES_DN,-623083.0,-623083.0,-623083.0,-623083.0,0.0
2024-03-26,CF_ES_DN,-595394.0,-595394.0,-595394.0,-595394.0,0.0
2024-04-02,CF_ES_DN,-661693.0,-661693.0,-661693.0,-661693.0,0.0
2024-04-09,CF_ES_DN,-726863.0,-726863.0,-726863.0,-726863.0,0.0
2024-04-16,CF_ES_DN,-725861.0,-725861.0,-725861.0,-725861.0,0.0
2024-04-23,CF_ES_DN,-696651.0,-696651.0,-696651.0,-696651.0,0.0
2024-04-30,CF_ES_DN,-683192.0,-683192.0,-683192.0,-683192.0,0.0
2024-05-07,CF_ES_DN,-649116.0,-649116.0,-649116.0,-649116.0,0.0
2024-05-14,CF_ES_DN,-672717.0,-672717.0,-672717.0,-672717.0,0.0
2024-05-21,CF_ES_DN,-691747.0,-691747.0,-691747.0,-691747.0,0.0
2024-05-28,CF_ES_DN,-699003.0,-699003.0,-699003.0,-699003.0,0.0
2024-06-04,CF_ES_DN,-715471.0,-715471.0,-715471.0,-715471.0,0.0
2024-06-11,CF_ES_DN,-724886.0,-724886.0,-724886.0,-724886.0,0.0
2024-06-18,CF_ES_DN,-717057.0,-717057.0,-717057.0,-717057.0,0.0
2024-06-25,CF_ES_DN,-796702.0,-796702.0,-796702.0,-796702.0,0.0
2024-07-02,CF_ES_DN,-801317.0,-801317.0,-801317.0,-801317.0,0.0
2024-07-09,CF_ES_DN,-771001.0,-771001.0,-771001.0,-771001.0,0.0
2024-07-16,CF_ES_DN,-770216.0,-770216.0,-770216.0,-770216.0,0.0
2024-07-23,CF_ES_DN,-783743.0,-783743.0,-783743.0,-783743.0,0.0
2024-07-30,CF_ES_DN,-777234.0,-777234.0,-777234.0,-777234.0,0.0
2024-08-06,CF_ES_DN,-751655.0,-751655.0,-751655.0,-751655.0,0.0
2024-08-13,CF_ES_DN,-722222.0,-722222.0,-722222.0,-722222.0,0.0
2024-08-20,CF_ES_DN,-708491.0,-708491.0,-708491.0,-708491.0,0.0
2024-08-27,CF_ES_DN,-756470.0,-756470.0,-756470.0,-756470.0,0.0
2024-09-03,CF_ES_DN,-785024.0,-785024.0,-785024.0,-785024.0,0.0
2024-09-10,CF_ES_DN,-777722.0,-777722.0,-777722.0,-777722.0,0.0
2024-09-17,CF_ES_DN,-730878.0,-730878.0,-730878.0,-730878.0,0.0
2024-09-24,CF_ES_DN,-858381.0,-858381.0,-858381.0,-858381.0,0.0
2024-10-01,CF_ES_DN,-891858.0,-891858.0,-891858.0,-891858.0,0.0
2024-10-08,CF_ES_DN,-886801.0,-886801.0,-886801.0,-886801.0,0.0
2024-10-15,CF_ES_DN,-921680.0,-921680.0,-921680.0,-921680.0,0.0
2024-10-22,CF_ES_DN,-931107.0,-931107.0,-931107.0,-931107.0,0.0
2024-10-29,CF_ES_DN,-939318.0,-939318.0,-939318.0,-939318.0,0.0
