time,symbol,close
2023-02-09,BTC_HASHRATE,316895645.56098926
2023-02-10,BTC_HASHRATE,287553455.21824396
2023-02-11,BTC_HASHRATE,289509602.7434137
2023-02-12,BTC_HASHRATE,315851203.95835894
2023-02-13,BTC_HASHRATE,303650130.99469703
2023-02-14,BTC_HASHRATE,299757180.2739148
2023-02-15,BTC_HASHRATE,317275457.1159728
2023-02-16,BTC_HASHRATE,348419062.8822308
2023-02-17,BTC_HASHRATE,321168407.83675504
2023-02-18,BTC_HASHRATE,327007835.31939054
2023-02-19,BTC_HASHRATE,315328983.1570438
2023-02-20,BTC_HASHRATE,286131854.15263903
2023-02-21,BTC_HASHRATE,325061358.55753726
2023-02-22,BTC_HASHRATE,272506528.0313633
2023-02-23,BTC_HASHRATE,332847259.99910176
2023-02-24,BTC_HASHRATE,262774152.63086984
2023-02-25,BTC_HASHRATE,228809606.1413121
2023-02-26,BTC_HASHRATE,359556659.2106422
2023-02-27,BTC_HASHRATE,299630547.8012448
2023-02-28,BTC_HASHRATE,293209894.2181328
2023-03-01,BTC_HASHRATE,363837095.9600217
2023-03-02,BTC_HASHRATE,308191421.3000036
2023-03-03,BTC_HASHRATE,359556659.2106422
2023-03-04,BTC_HASHRATE,325313168.2975212
2023-03-05,BTC_HASHRATE,331733821.8806332
2023-03-06,BTC_HASHRATE,282508803.88564134
2023-03-07,BTC_HASHRATE,353136002.54561603
2023-03-08,BTC_HASHRATE,284649020.719374
2023-03-09,BTC_HASHRATE,288929457.46875334
2023-03-10,BTC_HASHRATE,291688415.56457573
2023-03-11,BTC_HASHRATE,357219694.8827461
2023-03-12,BTC_HASHRATE,348559825.89122087
2023-03-13,BTC_HASHRATE,339899953.782142
2023-03-14,BTC_HASHRATE,316085307.04095167
2023-03-15,BTC_HASHRATE,318250273.50944453
2023-03-16,BTC_HASHRATE,290105693.8312686
2023-03-17,BTC_HASHRATE,318250273.50944453
2023-03-18,BTC_HASHRATE,350724792.35971373
2023-03-19,BTC_HASHRATE,320415243.0954912
2023-03-20,BTC_HASHRATE,333405048.1415559
2023-03-21,BTC_HASHRATE,313920337.4549051
2023-03-22,BTC_HASHRATE,344229889.8366814
2023-03-23,BTC_HASHRATE,398970829.72571325
2023-03-24,BTC_HASHRATE,377232885.4931153
2023-03-25,BTC_HASHRATE,337646717.00662136
2023-03-26,BTC_HASHRATE,335318120.43832463
2023-03-27,BTC_HASHRATE,344632513.417874
2023-03-28,BTC_HASHRATE,312032141.34263265
2023-03-29,BTC_HASHRATE,342303913.49639606
2023-03-30,BTC_HASHRATE,360932699.4554946
2023-03-31,BTC_HASHRATE,328332327.38025326
2023-04-01,BTC_HASHRATE,326003727.45877534
2023-04-02,BTC_HASHRATE,346961109.9861707
2023-04-03,BTC_HASHRATE,305046344.9313801
2023-04-04,BTC_HASHRATE,377232885.4931153
2023-04-05,BTC_HASHRATE,323675130.8904786
2023-04-06,BTC_HASHRATE,375586794.88083017
2023-04-07,BTC_HASHRATE,338032941.7856073
2023-04-08,BTC_HASHRATE,349935509.40998685
2023-04-09,BTC_HASHRATE,347554997.25628686
2023-04-10,BTC_HASHRATE,292803183.44178885
2023-04-11,BTC_HASHRATE,366599104.7697063
2023-04-12,BTC_HASHRATE,380882187.97572565
2023-04-13,BTC_HASHRATE,338032941.7856073
2023-04-14,BTC_HASHRATE,333271914.0502675
2023-04-15,BTC_HASHRATE,376121160.24038583
2023-04-16,BTC_HASHRATE,295183695.5954889
2023-04-17,BTC_HASHRATE,368979620.3513461
2023-04-18,BTC_HASHRATE,395165271.18174493
2023-04-19,BTC_HASHRATE,330891401.89656746
2023-04-20,BTC_HASHRATE,319518832.834664
2023-04-21,BTC_HASHRATE,351118489.414672
2023-04-22,BTC_HASHRATE,360804517.52650416
2023-04-23,BTC_HASHRATE,355961503.4705881
2023-04-24,BTC_HASHRATE,341432464.7898097
2023-04-25,BTC_HASHRATE,302688355.8294509
2023-04-26,BTC_HASHRATE,314795889.2257562
2023-04-27,BTC_HASHRATE,314795889.2257562
2023-04-28,BTC_HASHRATE,355961503.4705881
2023-04-29,BTC_HASHRATE,331746436.67797756
2023-04-30,BTC_HASHRATE,358383012.24203104
2023-05-01,BTC_HASHRATE,440714244.2186647
2023-05-02,BTC_HASHRATE,312374380.4543132
2023-05-03,BTC_HASHRATE,341432464.7898097
2023-05-04,BTC_HASHRATE,351712781.63476974
2023-05-05,BTC_HASHRATE,283977798.860469
2023-05-06,BTC_HASHRATE,355568839.3482855
2023-05-07,BTC_HASHRATE,331705160.33113664
2023-05-08,BTC_HASHRATE,326932423.8404329
2023-05-09,BTC_HASHRATE,360341575.83898926
2023-05-10,BTC_HASHRATE,405682570.78249
2023-05-11,BTC_HASHRATE,360341575.83898926
2023-05-12,BTC_HASHRATE,336477896.82184047
2023-05-13,BTC_HASHRATE,346023366.366878
2023-05-14,BTC_HASHRATE,415228040.3275276
2023-05-15,BTC_HASHRATE,350796102.85758173
2023-05-16,BTC_HASHRATE,365114312.32969296
2023-05-17,BTC_HASHRATE,381818888.3289712
2023-05-18,BTC_HASHRATE,345151895.57295674
