time,symbol,close
2023-10-22,BTC_NVTADJ,255.1787187396
2023-10-23,BTC_NVTADJ,114.8759582835
2023-10-24,BTC_NVTADJ,85.6447293891
2023-10-25,BTC_NVTADJ,106.4975612744
2023-10-26,BTC_NVTADJ,118.9764689569
2023-10-27,BTC_NVTADJ,130.3994957509
2023-10-28,BTC_NVTADJ,225.2999618609
2023-10-29,BTC_NVTADJ,233.9807478512
2023-10-30,BTC_NVTADJ,136.7233485073
2023-10-31,BTC_NVTADJ,142.8734208382
2023-11-01,BTC_NVTADJ,113.8100319907
2023-11-02,BTC_NVTADJ,129.3122616642
2023-11-03,BTC_NVTADJ,123.5606408535
2023-11-04,BTC_NVTADJ,263.7293064845
2023-11-05,BTC_NVTADJ,264.1003312526
2023-11-06,BTC_NVTADJ,162.1566564248
2023-11-07,BTC_NVTADJ,136.7581264229
2023-11-08,BTC_NVTADJ,159.601385821
2023-11-09,BTC_NVTADJ,111.4288974855
2023-11-10,BTC_NVTADJ,106.6148598898
2023-11-11,BTC_NVTADJ,241.2274561011
2023-11-12,BTC_NVTADJ,273.8622641938
2023-11-13,BTC_NVTADJ,170.9086640241
2023-11-14,BTC_NVTADJ,140.8648886883
2023-11-15,BTC_NVTADJ,153.6031693007
2023-11-16,BTC_NVTADJ,165.2239626987
2023-11-17,BTC_NVTADJ,133.3928869214
2023-11-18,BTC_NVTADJ,227.4531823771
2023-11-19,BTC_NVTADJ,239.1447078784
2023-11-20,BTC_NVTADJ,122.4311735666
2023-11-21,BTC_NVTADJ,107.4158426415
2023-11-22,BTC_NVTADJ,97.201190672
2023-11-23,BTC_NVTADJ,132.9641773705
2023-11-24,BTC_NVTADJ,126.8046313252
2023-11-25,BTC_NVTADJ,215.661687489
2023-11-26,BTC_NVTADJ,201.3624873809
2023-11-27,BTC_NVTADJ,123.2103511914
2023-11-28,BTC_NVTADJ,118.18065174
2023-11-29,BTC_NVTADJ,109.2907127387
2023-11-30,BTC_NVTADJ,123.2360799599
2023-12-01,BTC_NVTADJ,107.7307925254
2023-12-02,BTC_NVTADJ,175.8256290879
2023-12-03,BTC_NVTADJ,209.4552482722
2023-12-04,BTC_NVTADJ,100.8652047004
2023-12-05,BTC_NVTADJ,98.4905703443
2023-12-06,BTC_NVTADJ,89.2440845993
2023-12-07,BTC_NVTADJ,105.5801771136
2023-12-08,BTC_NVTADJ,115.0047734543
2023-12-09,BTC_NVTADJ,192.0845483952
2023-12-10,BTC_NVTADJ,217.7258514153
2023-12-11,BTC_NVTADJ,98.6645008583
2023-12-12,BTC_NVTADJ,94.879562777
2023-12-13,BTC_NVTADJ,139.2140234101
2023-12-14,BTC_NVTADJ,142.442912779
2023-12-15,BTC_NVTADJ,138.8009043105
2023-12-16,BTC_NVTADJ,171.943010548
2023-12-17,BTC_NVTADJ,201.1277795646
2023-12-18,BTC_NVTADJ,117.598867804
2023-12-19,BTC_NVTADJ,125.6342212604
2023-12-20,BTC_NVTADJ,104.0100122214
2023-12-21,BTC_NVTADJ,141.390062731
2023-12-22,BTC_NVTADJ,121.9575634631
2023-12-23,BTC_NVTADJ,225.8532198088
2023-12-24,BTC_NVTADJ,202.3147274785
2023-12-25,BTC_NVTADJ,191.7257433484
2023-12-26,BTC_NVTADJ,131.5132709687
2023-12-27,BTC_NVTADJ,91.5417820267
2023-12-28,BTC_NVTADJ,116.403016918
2023-12-29,BTC_NVTADJ,100.7804548011
2023-12-30,BTC_NVTADJ,153.0510075508
2023-12-31,BTC_NVTADJ,141.275239336
2024-01-01,BTC_NVTADJ,192.2328280357
2024-01-02,BTC_NVTADJ,106.2112485129
2024-01-03,BTC_NVTADJ,114.3038965842
2024-01-04,BTC_NVTADJ,99.3767285167
2024-01-05,BTC_NVTADJ,113.0641681469
2024-01-06,BTC_NVTADJ,141.5512481111
2024-01-07,BTC_NVTADJ,144.9179614547
2024-01-08,BTC_NVTADJ,106.5582329155
2024-01-09,BTC_NVTADJ,88.4787537354
2024-01-10,BTC_NVTADJ,105.3961322845
2024-01-11,BTC_NVTADJ,85.2573208891
2024-01-12,BTC_NVTADJ,76.1354695082
2024-01-13,BTC_NVTADJ,218.8441666088
2024-01-14,BTC_NVTADJ,268.018923387
2024-01-15,BTC_NVTADJ,153.1548084727
2024-01-16,BTC_NVTADJ,86.0815625562
2024-01-17,BTC_NVTADJ,108.9772912413
2024-01-18,BTC_NVTADJ,105.0421682176
2024-01-19,BTC_NVTADJ,116.2346855162
2024-01-20,BTC_NVTADJ,276.9383155993
2024-01-21,BTC_NVTADJ,376.6295638309
2024-01-22,BTC_NVTADJ,118.7488588897
2024-01-23,BTC_NVTADJ,103.0367171634
2024-01-24,BTC_NVTADJ,98.2804105352
2024-01-25,BTC_NVTADJ,115.3941321558
2024-01-26,BTC_NVTADJ,103.497445079
2024-01-27,BTC_NVTADJ,299.9183458969
2024-01-28,BTC_NVTADJ,273.7136750391
2024-01-29,BTC_NVTADJ,113.4985037071
2024-01-30,BTC_NVTADJ,84.168990273
2024-01-31,BTC_NVTADJ,67.9996005272
2024-02-01,BTC_NVTADJ,113.3223365902
2024-02-02,BTC_NVTADJ,146.0570848999
2024-02-03,BTC_NVTADJ,311.4865371401
2024-02-04,BTC_NVTADJ,301.7739156384
2024-02-05,BTC_NVTADJ,128.1929193285
2024-02-06,BTC_NVTADJ,118.7576987566
2024-02-07,BTC_NVTADJ,140.7677253356
2024-02-08,BTC_NVTADJ,117.6538942195
2024-02-09,BTC_NVTADJ,115.5273633184
2024-02-10,BTC_NVTADJ,245.5095272122
2024-02-11,BTC_NVTADJ,230.1101051415
2024-02-12,BTC_NVTADJ,110.8749088049
2024-02-13,BTC_NVTADJ,118.8689724549
2024-02-14,BTC_NVTADJ,93.6647431288
2024-02-15,BTC_NVTADJ,109.4579734756
2024-02-16,BTC_NVTADJ,119.7229254718
2024-02-17,BTC_NVTADJ,241.068964245
2024-02-18,BTC_NVTADJ,287.6614472377
2024-02-19,BTC_NVTADJ,158.4523585368
2024-02-20,BTC_NVTADJ,123.3536740633
2024-02-21,BTC_NVTADJ,136.397726014
2024-02-22,BTC_NVTADJ,117.1637097935
2024-02-23,BTC_NVTADJ,125.7285924203
2024-02-24,BTC_NVTADJ,270.8090824588
2024-02-25,BTC_NVTADJ,324.5386135265
2024-02-26,BTC_NVTADJ,121.2058333189
2024-02-27,BTC_NVTADJ,86.9885348742
2024-02-28,BTC_NVTADJ,61.3295515679
2024-02-29,BTC_NVTADJ,77.2578538825
2024-03-01,BTC_NVTADJ,83.9960163395
2024-03-02,BTC_NVTADJ,217.2369690064
2024-03-03,BTC_NVTADJ,250.0279662587
2024-03-04,BTC_NVTADJ,96.764008592
2024-03-05,BTC_NVTADJ,67.802289663
2024-03-06,BTC_NVTADJ,69.3194098811
2024-03-07,BTC_NVTADJ,110.9633208257
2024-03-08,BTC_NVTADJ,107.5779175713
2024-03-09,BTC_NVTADJ,225.6815826477
2024-03-10,BTC_NVTADJ,218.9771913596
2024-03-11,BTC_NVTADJ,85.7872904308
2024-03-12,BTC_NVTADJ,98.9614418327
2024-03-13,BTC_NVTADJ,82.0850899659
2024-03-14,BTC_NVTADJ,90.3072525056
2024-03-15,BTC_NVTADJ,85.9740468163
2024-03-16,BTC_NVTADJ,209.5885210003
2024-03-17,BTC_NVTADJ,177.1561341634
2024-03-18,BTC_NVTADJ,113.9871641655
2024-03-19,BTC_NVTADJ,99.5988284082
2024-03-20,BTC_NVTADJ,121.0584182551
2024-03-21,BTC_NVTADJ,108.9133331239
2024-03-22,BTC_NVTADJ,104.0928027517
2024-03-23,BTC_NVTADJ,220.5161262694
2024-03-24,BTC_NVTADJ,278.7845578491
2024-03-25,BTC_NVTADJ,118.5167641767
2024-03-26,BTC_NVTADJ,97.361840484
2024-03-27,BTC_NVTADJ,93.7024189876
2024-03-28,BTC_NVTADJ,101.9407356239
2024-03-29,BTC_NVTADJ,167.7840358832
2024-03-30,BTC_NVTADJ,274.3162069994
2024-03-31,BTC_NVTADJ,235.6724887611
2024-04-01,BTC_NVTADJ,104.1858229476
2024-04-02,BTC_NVTADJ,121.9898854072
2024-04-03,BTC_NVTADJ,126.5746961975
2024-04-04,BTC_NVTADJ,99.0726938401
2024-04-05,BTC_NVTADJ,171.4211235916
2024-04-06,BTC_NVTADJ,324.2210563415
2024-04-07,BTC_NVTADJ,344.4590193029
2024-04-08,BTC_NVTADJ,139.9666373756
2024-04-09,BTC_NVTADJ,153.8594624386
2024-04-10,BTC_NVTADJ,135.9936891895
2024-04-11,BTC_NVTADJ,151.39950637
2024-04-12,BTC_NVTADJ,150.2344842018
2024-04-13,BTC_NVTADJ,210.0822327702
2024-04-14,BTC_NVTADJ,228.3692979416
2024-04-15,BTC_NVTADJ,140.410767893
2024-04-16,BTC_NVTADJ,132.0887371829
2024-04-17,BTC_NVTADJ,137.9073035048
2024-04-18,BTC_NVTADJ,109.9095051673
2024-04-19,BTC_NVTADJ,129.7328319159
2024-04-20,BTC_NVTADJ,412.5253098315
2024-04-21,BTC_NVTADJ,409.7376266356
2024-04-22,BTC_NVTADJ,183.2416561384
2024-04-23,BTC_NVTADJ,195.5040282901
2024-04-24,BTC_NVTADJ,166.2141688305
2024-04-25,BTC_NVTADJ,174.8382990997
2024-04-26,BTC_NVTADJ,172.0983738007
2024-04-27,BTC_NVTADJ,234.3672087836
2024-04-28,BTC_NVTADJ,217.3017484377
2024-04-29,BTC_NVTADJ,156.4589666444
2024-04-30,BTC_NVTADJ,127.6619404297
2024-05-01,BTC_NVTADJ,129.7270394688
2024-05-02,BTC_NVTADJ,125.288489697
2024-05-03,BTC_NVTADJ,159.2110442395
2024-05-04,BTC_NVTADJ,291.932293989
2024-05-05,BTC_NVTADJ,377.3325745109
2024-05-06,BTC_NVTADJ,171.0121531707
2024-05-07,BTC_NVTADJ,181.6567741186
2024-05-08,BTC_NVTADJ,185.4595656069
2024-05-09,BTC_NVTADJ,210.3340443332
2024-05-10,BTC_NVTADJ,209.121170286
2024-05-11,BTC_NVTADJ,363.336133174
2024-05-12,BTC_NVTADJ,361.9792630098
2024-05-13,BTC_NVTADJ,189.2916433485
2024-05-14,BTC_NVTADJ,196.3956917223
2024-05-15,BTC_NVTADJ,151.3824283204
2024-05-16,BTC_NVTADJ,173.7426076406
2024-05-17,BTC_NVTADJ,171.0011097583
2024-05-18,BTC_NVTADJ,335.8962620607
2024-05-19,BTC_NVTADJ,379.0579803753
2024-05-20,BTC_NVTADJ,181.3387952704
2024-05-21,BTC_NVTADJ,114.742578701
2024-05-22,BTC_NVTADJ,156.0982521344
2024-05-23,BTC_NVTADJ,146.0585977913
2024-05-24,BTC_NVTADJ,163.9467577499
2024-05-25,BTC_NVTADJ,433.6892762691
2024-05-26,BTC_NVTADJ,409.4683403511
2024-05-27,BTC_NVTADJ,251.6019074877
2024-05-28,BTC_NVTADJ,52.0967091313
2024-05-29,BTC_NVTADJ,223.5249413111
2024-05-30,BTC_NVTADJ,101.4863204439
2024-05-31,BTC_NVTADJ,123.7959149363
2024-06-01,BTC_NVTADJ,322.7195658148
2024-06-02,BTC_NVTADJ,408.926979292
2024-06-03,BTC_NVTADJ,148.4825809817
2024-06-04,BTC_NVTADJ,170.3713340674
2024-06-05,BTC_NVTADJ,150.7096079131
2024-06-06,BTC_NVTADJ,181.8981694934
2024-06-07,BTC_NVTADJ,172.3556223254
2024-06-08,BTC_NVTADJ,337.6583612153
2024-06-09,BTC_NVTADJ,481.4166973248
2024-06-10,BTC_NVTADJ,207.7090888189
2024-06-11,BTC_NVTADJ,156.1983221026
2024-06-12,BTC_NVTADJ,157.8052069724
2024-06-13,BTC_NVTADJ,187.3662878678
2024-06-14,BTC_NVTADJ,171.3751972163
2024-06-15,BTC_NVTADJ,360.909164814
2024-06-16,BTC_NVTADJ,454.0640727884
2024-06-17,BTC_NVTADJ,184.4574672704
2024-06-18,BTC_NVTADJ,154.1968032595
2024-06-19,BTC_NVTADJ,232.6079961829
2024-06-20,BTC_NVTADJ,181.1180710805
2024-06-21,BTC_NVTADJ,182.8234100315
2024-06-22,BTC_NVTADJ,203.9689099263
2024-06-23,BTC_NVTADJ,441.9231646723
2024-06-24,BTC_NVTADJ,133.0313552516
2024-06-25,BTC_NVTADJ,151.3949730756
2024-06-26,BTC_NVTADJ,142.7369697618
2024-06-27,BTC_NVTADJ,106.4175803852
2024-06-28,BTC_NVTADJ,120.6823331979
2024-06-29,BTC_NVTADJ,311.9182096558
2024-06-30,BTC_NVTADJ,366.7344778378
2024-07-01,BTC_NVTADJ,169.2146015343
2024-07-02,BTC_NVTADJ,194.410891702
2024-07-03,BTC_NVTADJ,179.5257719509
2024-07-04,BTC_NVTADJ,93.8641465294
2024-07-05,BTC_NVTADJ,77.656384114
2024-07-06,BTC_NVTADJ,229.4217837621
2024-07-07,BTC_NVTADJ,321.1643297968
2024-07-08,BTC_NVTADJ,103.7644039551
2024-07-09,BTC_NVTADJ,127.7009747673
2024-07-10,BTC_NVTADJ,130.9947197365
2024-07-11,BTC_NVTADJ,140.8792901172
2024-07-12,BTC_NVTADJ,128.5623049005
2024-07-13,BTC_NVTADJ,356.4154938412
2024-07-14,BTC_NVTADJ,386.0591759221
2024-07-15,BTC_NVTADJ,137.7749239657
2024-07-16,BTC_NVTADJ,73.7500898672
2024-07-17,BTC_NVTADJ,177.3232073937
2024-07-18,BTC_NVTADJ,185.3193451618
2024-07-19,BTC_NVTADJ,127.9825405886
2024-07-20,BTC_NVTADJ,379.717407074
2024-07-21,BTC_NVTADJ,448.2173147406
2024-07-22,BTC_NVTADJ,142.1760306847
2024-07-23,BTC_NVTADJ,80.9682384682
2024-07-24,BTC_NVTADJ,120.5285826595
2024-07-25,BTC_NVTADJ,128.6820007877
2024-07-26,BTC_NVTADJ,120.8680203817
2024-07-27,BTC_NVTADJ,226.5900421689
2024-07-28,BTC_NVTADJ,378.2654854682
2024-07-29,BTC_NVTADJ,106.71885066
2024-07-30,BTC_NVTADJ,88.7898448763
2024-07-31,BTC_NVTADJ,127.2263276791
2024-08-01,BTC_NVTADJ,112.9136203117
2024-08-02,BTC_NVTADJ,114.0944340668
2024-08-03,BTC_NVTADJ,285.1449957344
2024-08-04,BTC_NVTADJ,263.0332634835
2024-08-05,BTC_NVTADJ,70.2351747751
2024-08-06,BTC_NVTADJ,129.8090885382
2024-08-07,BTC_NVTADJ,107.7875589821
2024-08-08,BTC_NVTADJ,136.4293239381
2024-08-09,BTC_NVTADJ,118.8573525258
2024-08-10,BTC_NVTADJ,366.3296112683
2024-08-11,BTC_NVTADJ,322.1353167627
2024-08-12,BTC_NVTADJ,146.0593339068
2024-08-13,BTC_NVTADJ,119.1245753691
2024-08-14,BTC_NVTADJ,134.2509363386
2024-08-15,BTC_NVTADJ,155.2175991274
2024-08-16,BTC_NVTADJ,161.1031587624
2024-08-17,BTC_NVTADJ,370.9160435673
2024-08-18,BTC_NVTADJ,364.2271362429
2024-08-19,BTC_NVTADJ,177.0267725894
2024-08-20,BTC_NVTADJ,145.0280044541
2024-08-21,BTC_NVTADJ,159.3331159747
2024-08-22,BTC_NVTADJ,161.7584570458
