time,symbol,close,high,low,open,volume
2021-02-09,@ES#C,3886.25,3894.0,3875.75,3891.25,881922.0
2021-02-10,@ES#C,3883.75,3909.25,3859.0,3893.0,1560824.0
2021-02-11,@ES#C,3892.75,3901.25,3865.25,3887.75,1296054.0
2021-02-12,@ES#C,3911.75,3917.0,3871.0,3886.0,1050298.0
2021-02-16,@ES#C,3908.5,3940.0,3899.5,3917.25,1450425.0
2021-02-17,@ES#C,3908.75,3913.0,3877.25,3909.75,1382825.0
2021-02-18,@ES#C,3890.25,3916.75,3861.25,3909.0,1536949.0
2021-02-19,@ES#C,3883.75,3911.75,3871.0,3891.25,1427294.0
2021-02-22,@ES#C,3854.25,3895.25,3842.0,3886.25,1514278.0
2021-02-23,@ES#C,3858.75,3876.75,3785.5,3858.75,2282940.0
2021-02-24,@ES#C,3903.25,3908.5,3832.5,3857.0,1944661.0
2021-02-25,@ES#C,3808.75,3915.25,3791.0,3904.25,2863387.0
2021-02-26,@ES#C,3790.0,3839.25,3765.75,3804.0,3010481.0
2021-03-01,@ES#C,3879.5,3892.75,3793.25,3798.0,1692835.0
2021-03-02,@ES#C,3848.25,3887.25,3846.25,3884.0,1641396.0
2021-03-03,@ES#C,3797.5,3878.75,3793.75,3848.25,2203398.0
2021-03-04,@ES#C,3746.25,3823.0,3701.25,3798.75,3192468.0
2021-03-05,@ES#C,3819.75,3830.75,3709.25,3746.25,2948117.0
2021-03-08,@ES#C,3800.0,3859.5,3777.0,3835.5,2198363.0
2021-03-09,@ES#C,3854.0,3882.0,3807.0,3812.0,1704837.0
2021-03-10,@ES#C,3877.25,3897.0,3837.0,3859.25,1845205.0
2021-03-11,@ES#C,3917.75,3939.5,3873.75,3888.75,503227.0
2021-03-12,@ES#C,3923.25,3929.0,3891.25,3918.5,1596215.0
2021-03-15,@ES#C,3948.75,3950.75,3903.5,3928.0,1974366.0
2021-03-16,@ES#C,3943.0,3961.25,3933.25,3948.25,1973548.0
2021-03-17,@ES#C,3954.0,3964.0,3915.5,3947.75,1941883.0
2021-03-18,@ES#C,3896.5,3969.0,3891.0,3952.5,2124392.0
2021-03-19,@ES#C,3890.25,3914.0,3865.5,3901.25,2047619.0
2021-03-22,@ES#C,3920.5,3935.0,3875.5,3884.0,1325987.0
2021-03-23,@ES#C,3890.25,3929.25,3881.0,3923.75,1877976.0
2021-03-24,@ES#C,3871.25,3922.0,3868.0,3896.25,2063480.0
2021-03-25,@ES#C,3891.0,3900.0,3833.75,3873.25,2279488.0
2021-03-26,@ES#C,3955.25,3958.5,3891.25,3898.0,1984060.0
2021-03-29,@ES#C,3949.5,3961.75,3919.25,3952.75,2003052.0
2021-03-30,@ES#C,3938.25,3959.0,3924.25,3955.75,1590486.0
2021-03-31,@ES#C,3958.0,3974.25,3932.0,3940.0,1642169.0
2021-04-01,@ES#C,4000.5,4005.75,3955.0,3958.0,1245846.0
2021-04-02,@ES#C,4000.5,4028.5,4000.5,4007.0,64747.0
2021-04-05,@ES#C,4058.25,4064.25,4011.5,4020.5,1250666.0
2021-04-06,@ES#C,4054.5,4066.5,4042.75,4060.25,1252163.0
2021-04-07,@ES#C,4060.5,4066.0,4047.0,4057.5,1101579.0
2021-04-08,@ES#C,4079.5,4089.0,4063.0,4064.75,988346.0
2021-04-09,@ES#C,4110.0,4112.0,4071.5,4088.5,1090560.0
2021-04-12,@ES#C,4110.75,4115.0,4095.0,4104.75,1089291.0
2021-04-13,@ES#C,4123.25,4130.25,4091.75,4113.25,1081282.0
2021-04-14,@ES#C,4108.5,4134.5,4103.5,4125.25,1529562.0
2021-04-15,@ES#C,4153.0,4157.0,4110.0,4114.0,1277980.0
2021-04-16,@ES#C,4166.75,4174.0,4144.75,4153.25,1304078.0
2021-04-19,@ES#C,4146.0,4165.25,4132.25,4155.5,1618649.0
2021-04-20,@ES#C,4117.0,4157.75,4101.0,4146.75,1700883.0
