date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,2141.3320000000003,1839.4,MSE_Only,median,0.01,2125.803
2025-03-03,2080.8320000000003,1839.4,MSE_Only,median,0.01,2058.743
2025-03-04,2058.1285,1822.7,MSE_Only,median,0.01,2045.985
2025-03-05,2081.0155,1774.0,MSE_Only,median,0.01,2080.916
2025-03-06,2059.5,1924.9,MSE_Only,median,0.01,2027.151
2025-03-07,2070.1040000000003,1844.6,MSE_Only,median,0.01,2043.681
2025-03-08,2053.2845,1869.0,MSE_Only,median,0.01,2041.91
2025-03-09,2053.7465,1869.0,MSE_Only,median,0.01,2049.886
2025-03-10,2017.2914999999998,1869.0,Accuracy_Heavy,median,0.01,1999.156
2025-03-11,2018.3265000000001,1891.3,Accuracy_Heavy,median,0.01,2002.498
2025-03-12,2030.829,1892.9,Accuracy_Heavy,median,0.01,2006.739
2025-03-13,2003.0495,1874.4,Accuracy_Heavy,median,0.01,1974.936
2025-03-14,2037.529,1889.6,Accuracy_Heavy,median,0.01,2018.662
2025-03-15,2016.3725,1889.6,Accuracy_Heavy,median,0.01,2018.172
2025-03-16,2033.835,1889.6,MSE_Only,median,0.01,2042.064
2025-03-17,2073.5065000000004,1889.6,MSE_Only,median,0.01,2083.356
2025-03-18,2056.092,1850.6,MSE_Only,median,0.01,2072.588
2025-03-19,2070.9295,1898.9,Balanced,median,0.01,2113.177
2025-03-20,2064.8395,1926.1,Balanced,median,0.01,2094.294
2025-03-21,2058.9015,1964.5,Balanced,median,0.01,2085.076
2025-03-22,2046.088,1964.3,Balanced,median,0.01,2087.094
2025-03-23,2060.2160000000003,1964.3,Balanced,median,0.01,2106.935
2025-03-24,2105.24,1964.3,Balanced,median,0.01,2150.852
2025-03-25,2101.889,1971.9,Balanced,median,0.01,2111.901
2025-03-26,2064.399,1983.6,Balanced,median,0.01,2097.334
2025-03-27,2074.982,1969.8,Balanced,median,0.01,2075.853
2025-03-28,2027.9875,1982.0,Balanced,median,0.01,2027.107
2025-03-29,2010.202,2026.8,Balanced,median,0.01,2032.599
2025-03-30,2015.67,2026.8,Balanced,median,0.01,2015.67
2025-03-31,2011.9605000000001,2026.8,Balanced,median,0.01,2017.505
2025-04-01,2006.192,2010.9,Balanced,median,0.01,2006.192
2025-04-02,2038.314,1988.9,MSE_Only,median,0.01,2038.314
2025-04-03,1917.068,1995.3,MSE_Only,median,0.01,1917.068
2025-04-04,1810.043,2033.3,MSE_Only,median,0.01,1810.043
2025-04-05,1795.48,2028.8,MSE_Only,median,0.01,1795.48
2025-04-06,1789.5615,2028.8,MSE_Only,median,0.01,1788.053
2025-04-07,1773.961,2028.8,MSE_Only,median,0.01,1773.961
2025-04-08,1746.945,2100.3,MSE_Only,median,0.01,1738.136
2025-04-09,1918.575,2108.3,MSE_Only,median,0.02,1896.197
2025-04-10,1812.3600000000001,2089.2,MSE_Only,median,0.01,1857.222
2025-04-11,1847.942,2101.4,MSE_Only,median,0.01,1895.097
2025-04-12,1854.0107500000001,2119.4,MSE_Only,mean,0.01,1880.497
2025-04-13,1855.026,2119.4,MSE_Only,mean,0.01,1876.748
2025-04-14,1890.234,2119.4,MSE_Only,median,0.01,1901.345
2025-04-15,1891.9515000000001,2109.5,MSE_Only,median,0.01,1911.494
2025-04-16,1880.9285,2110.8,MSE_Only,median,0.01,1885.309
2025-04-17,1905.473,2051.5,MSE_Only,median,0.01,1906.574
2025-04-18,1910.2269999999999,2050.2,MSE_Only,median,0.01,1892.761
2025-04-19,1901.4215,2042.9,MSE_Only,median,0.01,1906.972
2025-04-20,1900.8505,2042.9,MSE_Only,median,0.01,1901.646
2025-04-21,1866.445,2042.9,MSE_Only,mean,0.01,1872.729
2025-04-22,1906.7930000000001,2042.9,MSE_Only,median,0.01,1900.247
2025-04-23,1937.672,2093.7,MSE_Only,median,0.01,1929.155
