date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,48710.934,48216.801,MSE_Only,median,0.02,49063.371
2025-03-03,48374.977,47853.949,MSE_Only,median,0.02,48354.133
2025-03-04,48420.878666666664,48056.648,MSE_Only,mean,0.01,48353.316
2025-03-05,48652.397333333334,48060.398,MSE_Only,mean,0.01,48314.836
2025-03-06,48873.738,48060.398,MSE_Only,median,0.01,48083.523
2025-03-07,48383.753666666664,48060.398,MSE_Only,mean,0.01,48032.523
2025-03-08,48486.45485714286,48060.398,MSE_Only,mean,0.02,47987.527
2025-03-09,48548.23085714285,48354.148,MSE_Only,mean,0.02,48516.992
2025-03-10,48048.51242857143,49314.5,MSE_Only,mean,0.02,48165.965
2025-03-11,47788.46985714285,49702.602,MSE_Only,mean,0.02,47510.023
2025-03-12,48131.953,50062.852,MSE_Only,median,0.02,48398.016
2025-03-13,48372.28533333333,50593.551,MSE_Only,mean,0.01,48353.121
2025-03-14,48401.142,50593.551,MSE_Only,mean,0.01,48389.465
2025-03-15,48467.55333333334,50593.551,MSE_Only,mean,0.01,48431.91
2025-03-16,48404.650714285715,51704.949,MSE_Only,mean,0.02,48413.422
2025-03-17,48751.758,51607.949,MSE_Only,mean,0.01,49072.094
2025-03-18,49770.526000000005,51209.0,MSE_Only,mean,0.01,50364.637
2025-03-19,50321.594666666664,51575.852,MSE_Only,mean,0.01,50709.273
2025-03-20,50399.068666666666,51564.852,MSE_Only,mean,0.01,49810.566
2025-03-21,50846.073000000004,51564.852,MSE_Only,mean,0.01,50134.945
2025-03-22,50798.484333333334,51564.852,MSE_Only,mean,0.01,49409.266
2025-03-23,50794.83966666667,51564.852,MSE_Only,mean,0.01,51312.953
2025-03-24,52322.80733333334,50827.5,MSE_Only,mean,0.01,52372.465
2025-03-25,52030.479,51348.051,MSE_Only,mean,0.01,52217.312
2025-03-26,52062.853,51597.352,MSE_Only,mean,0.01,51848.809
2025-03-27,52149.69033333333,51502.699,MSE_Only,mean,0.01,51913.52
2025-03-28,51862.476428571434,51502.699,MSE_Only,mean,0.02,51971.777
2025-03-29,52051.52466666667,51502.699,MSE_Only,mean,0.01,52202.656
2025-03-30,51835.892857142855,49860.102,MSE_Only,mean,0.02,51996.223
2025-03-31,51466.71142857143,50511.0,MSE_Only,mean,0.02,51362.965
2025-04-01,50908.600333333336,50240.148,MSE_Only,mean,0.01,50906.723
