date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,48136.526000000005,48114.301,MSE_Only,mean,0.01,48152.637
2025-03-03,48105.621,48245.199,MSE_Only,median,0.01,48105.621
2025-03-04,48252.543,48489.949,MSE_Only,mean,0.01,48272.02
2025-03-05,48512.629,48627.699,Accuracy_Heavy,median,0.01,48568.438
2025-03-06,48655.863,48497.5,Accuracy_Heavy,median,0.01,48655.863
2025-03-07,48494.704666666665,48497.5,MSE_Only,mean,0.01,48474.059
2025-03-08,48509.48033333333,48497.5,MSE_Only,mean,0.01,48510.855
2025-03-09,48485.50666666666,48216.801,MSE_Only,mean,0.01,48455.203
2025-03-10,48222.511333333336,47853.949,Accuracy_Heavy,mean,0.01,48192.781
2025-03-11,47867.957,48056.648,MSE_Only,mean,0.01,47837.441
2025-03-12,48061.65233333333,48060.398,MSE_Only,mean,0.01,48043.781
2025-03-13,48004.406,48060.398,Profit_Heavy,median,0.01,48031.754
2025-03-14,48178.664,48060.398,Profit_Heavy,median,0.01,48130.23
2025-03-15,48043.738,48060.398,Profit_Heavy,median,0.01,48028.398
2025-03-16,47981.379,48354.148,Profit_Heavy,median,0.01,48039.141
2025-03-17,48337.23,49314.5,Profit_Heavy,median,0.01,48329.254
2025-03-18,49281.723,49702.602,Accuracy_Heavy,median,0.01,49304.758
2025-03-19,49720.75,50062.852,Accuracy_Heavy,median,0.01,49692.188
2025-03-20,50055.688,50593.551,MSE_Only,median,0.01,50055.434
2025-03-21,50590.328,50593.551,MSE_Only,median,0.01,50587.902
2025-03-22,50597.594,50593.551,MSE_Only,median,0.01,50597.594
2025-03-23,50593.562,51704.949,MSE_Only,median,0.01,50593.562
2025-03-24,51729.80466666666,51607.949,MSE_Only,mean,0.01,51709.449
2025-03-25,51618.422,51209.0,MSE_Only,mean,0.01,51593.844
2025-03-26,51226.809,51575.852,MSE_Only,median,0.01,51226.809
2025-03-27,51596.41533333334,51564.852,MSE_Only,mean,0.01,51603.746
2025-03-28,51577.01933333334,51564.852,MSE_Only,mean,0.01,51575.199
2025-03-29,51569.94533333334,51564.852,MSE_Only,mean,0.01,51542.145
2025-03-30,51570.255333333334,51564.852,MSE_Only,mean,0.01,51615.605
2025-03-31,51623.044,50827.5,MSE_Only,mean,0.01,51787.445
2025-04-01,50842.75933333333,51348.051,MSE_Only,mean,0.01,50854.668
2025-04-02,51385.77366666667,51597.352,MSE_Only,mean,0.01,51434.137
2025-04-03,51644.05866666666,51502.699,MSE_Only,mean,0.01,51720.344
2025-04-04,51310.59766666667,51502.699,MSE_Only,mean,0.01,51268.691
2025-04-05,51509.38999999999,51502.699,MSE_Only,mean,0.02,51508.516
2025-04-06,51401.27100000001,49860.102,MSE_Only,mean,0.01,51440.5
2025-04-07,49591.73799999999,50511.0,MSE_Only,mean,0.01,49769.859
2025-04-08,50519.04933333333,50240.148,MSE_Only,mean,0.01,50540.191
2025-04-09,50140.69166666667,50240.148,MSE_Only,mean,0.01,50270.922
2025-04-10,50208.741,51002.352,MSE_Only,mean,0.01,50249.883
2025-04-11,51019.50633333333,51002.352,MSE_Only,mean,0.01,51036.062
2025-04-12,50939.302,51002.352,MSE_Only,mean,0.01,51031.234
2025-04-13,50812.251333333326,51002.352,MSE_Only,mean,0.01,51031.047
2025-04-14,51019.97166666667,52379.5,MSE_Only,mean,0.01,51113.852
2025-04-15,52408.445,53117.75,MSE_Only,median,0.01,52408.445
2025-04-16,53122.445,54290.199,MSE_Only,median,0.01,53147.805
2025-04-17,54349.332,54290.199,MSE_Only,median,0.01,54321.871
2025-04-18,54309.43,54290.199,MSE_Only,median,0.01,54421.164
2025-04-19,54283.293,54290.199,MSE_Only,median,0.01,54319.996
2025-04-20,54070.258,55304.5,MSE_Only,median,0.01,54318.625
2025-04-21,55263.09,55647.199,Accuracy_Heavy,median,0.01,55342.191
2025-04-22,55946.859,55370.051,MSE_Only,median,0.01,55683.996
2025-04-23,55404.953,55201.398,Accuracy_Heavy,median,0.01,55404.953
2025-04-24,55235.105,54664.051,Accuracy_Heavy,median,0.01,55235.105
2025-04-25,54673.9965,54664.051,MSE_Only,median,0.02,54698.469
2025-04-26,54699.726500000004,54664.051,MSE_Only,median,0.02,54698.195
2025-04-27,54758.477,55432.801,MSE_Only,median,0.02,54697.434
2025-04-28,55523.6855,55391.25,MSE_Only,median,0.02,55471.508
2025-04-29,55443.445,55087.148,MSE_Only,median,0.01,55443.445
2025-04-30,55124.301,55087.148,MSE_Only,median,0.01,55123.68
2025-05-01,55113.059,55115.352,MSE_Only,median,0.01,55161.164
2025-05-02,55109.738,55115.352,MSE_Only,median,0.01,55152.031
2025-05-03,55071.375,55115.352,MSE_Only,median,0.01,55129.387
2025-05-04,55096.965,54919.5,MSE_Only,median,0.02,55105.309
2025-05-05,54920.65366666667,54271.398,MSE_Only,mean,0.01,54953.445
2025-05-06,54304.14333333333,54610.898,MSE_Only,mean,0.01,54305.68
2025-05-07,54537.75933333333,54365.648,MSE_Only,mean,0.01,54646.602
2025-05-08,54409.383,53595.25,MSE_Only,mean,0.01,54397.559
2025-05-09,53591.517,53595.25,MSE_Only,mean,0.01,53573.5
2025-05-10,53608.52966666666,53595.25,MSE_Only,mean,0.01,53630.82
2025-05-11,53532.103,55382.852,MSE_Only,mean,0.01,53628.688
2025-05-12,55404.967333333334,54940.852,MSE_Only,mean,0.01,55453.5
2025-05-13,54892.27766666666,54801.301,MSE_Only,mean,0.01,54863.719
2025-05-14,54830.39333333333,55355.602,MSE_Only,mean,0.01,54905.02
2025-05-15,55396.725,55354.898,MSE_Only,mean,0.01,55413.668
2025-05-16,55351.16533333333,55354.898,MSE_Only,mean,0.01,55321.438
2025-05-17,55364.907333333336,55354.898,MSE_Only,mean,0.01,55400.914
2025-05-18,55444.18633333334,55420.699,MSE_Only,mean,0.01,55359.215
2025-05-19,55484.810000000005,54877.352,MSE_Only,mean,0.01,55424.41
2025-05-20,54867.50133333334,55075.102,MSE_Only,mean,0.01,54813.648
2025-05-21,55012.69266666667,54941.301,MSE_Only,mean,0.01,54982.91
2025-05-22,54973.30733333333,55398.25,MSE_Only,mean,0.01,54794.914
2025-05-23,55403.742333333335,55398.25,MSE_Only,mean,0.01,55382.254
2025-05-24,55393.971,55398.25,MSE_Only,mean,0.01,55407.91
2025-05-25,55513.20333333333,55572.0,MSE_Only,mean,0.01,55415.258
2025-05-26,55700.767,55352.801,MSE_Only,mean,0.01,55743.191
2025-05-27,55431.03366666666,55417.0,MSE_Only,mean,0.01,55301.738
2025-05-28,55433.761666666665,55546.051,MSE_Only,mean,0.01,55422.449
2025-05-29,55614.44666666666,55749.699,MSE_Only,mean,0.01,55818.738
2025-05-30,55753.22899999999,55749.699,MSE_Only,mean,0.01,55748.039
2025-05-31,55793.918999999994,55749.699,MSE_Only,mean,0.01,55828.398
2025-06-01,55875.543000000005,55903.398,MSE_Only,mean,0.01,55840.836
2025-06-02,55902.11433333333,55599.949,MSE_Only,mean,0.01,55915.035
2025-06-03,55560.08866666667,55676.852,MSE_Only,mean,0.01,55506.082
2025-06-04,55330.246999999996,55760.852,MSE_Only,mean,0.01,55421.613
2025-06-05,55887.049666666666,56578.398,MSE_Only,mean,0.01,55781.973
2025-06-06,56597.52466666667,56578.398,MSE_Only,mean,0.01,56593.336
2025-06-07,56595.05966666667,56578.398,MSE_Only,mean,0.01,56598.492
2025-06-08,56599.16033333333,56839.602,MSE_Only,mean,0.01,56569.938
2025-06-09,56811.23966666667,56629.102,MSE_Only,mean,0.01,56753.641
2025-06-10,56586.431000000004,56459.75,MSE_Only,mean,0.01,56549.695
2025-06-11,56473.717333333334,56082.551,MSE_Only,mean,0.01,56421.539
2025-06-12,56074.098666666665,55527.352,MSE_Only,mean,0.01,56039.781
2025-06-13,55505.85266666667,55527.352,MSE_Only,mean,0.01,55463.375
2025-06-14,55517.77,55527.352,Profit_Heavy,median,0.01,55517.77
2025-06-15,55470.85800000001,55944.898,MSE_Only,mean,0.01,55444.281
2025-06-16,55707.802,55714.148,MSE_Only,mean,0.01,55654.125
2025-06-17,55737.199,55828.75,MSE_Only,mean,0.01,55747.781
2025-06-18,55760.26699999999,55577.449,MSE_Only,mean,0.01,55631.422
2025-06-19,55383.303666666674,56252.852,MSE_Only,mean,0.01,55305.516
2025-06-20,56276.530999999995,56252.852,MSE_Only,mean,0.01,56270.605
2025-06-21,56255.22133333334,56252.852,MSE_Only,mean,0.01,56200.785
2025-06-22,56243.74866666666,56059.352,MSE_Only,mean,0.01,56204.094
2025-06-23,56085.91133333333,56461.898,MSE_Only,mean,0.01,56069.809
2025-06-24,56493.049333333336,56621.148,MSE_Only,mean,0.01,56493.406
2025-06-25,56751.367333333335,57206.699,MSE_Only,mean,0.01,56579.168
2025-06-26,57190.906333333325,57443.898,MSE_Only,mean,0.01,57250.172
2025-06-27,57444.478,57443.898,MSE_Only,mean,0.01,57422.781
2025-06-28,57475.156333333325,57443.898,MSE_Only,mean,0.01,57442.531
2025-06-29,57531.761666666665,57312.75,MSE_Only,mean,0.01,57234.008
2025-06-30,57335.69166666667,57459.449,Accuracy_Heavy,mean,0.01,57312.668
2025-07-01,57496.41566666667,56999.199,MSE_Only,mean,0.01,57612.352
2025-07-02,57054.35266666667,56791.949,MSE_Only,mean,0.01,57136.605
2025-07-03,56773.51033333334,57031.898,Accuracy_Heavy,mean,0.01,56835.754
2025-07-04,57032.677,57031.898,Accuracy_Heavy,mean,0.01,57057.473
2025-07-05,56958.987,57031.898,Accuracy_Heavy,mean,0.01,56999.0
2025-07-06,57230.401000000005,56949.199,MSE_Only,mean,0.01,58054.441
2025-07-07,56912.700333333334,57256.301,Accuracy_Heavy,mean,0.01,57003.742
2025-07-08,57246.687333333335,57213.551,MSE_Only,mean,0.01,57239.48
2025-07-09,57196.920666666665,56956.0,MSE_Only,mean,0.01,57235.125
2025-07-10,56967.711,56754.699,MSE_Only,mean,0.01,56972.891
2025-07-11,56775.19133333333,56754.699,MSE_Only,mean,0.01,56743.719
2025-07-12,56750.38533333333,56754.699,MSE_Only,mean,0.01,56733.457
2025-07-13,56878.93733333333,56765.352,MSE_Only,mean,0.01,56852.191
2025-07-14,56857.991,57006.648,MSE_Only,mean,0.01,56845.688
2025-07-15,57015.88166666666,57168.949,MSE_Only,mean,0.01,57071.176
2025-07-16,57230.92833333334,56828.801,MSE_Only,mean,0.01,57146.688
2025-07-17,56816.723,56283.0,MSE_Only,median,0.01,56912.938
2025-07-18,56308.918,56283.0,MSE_Only,median,0.01,56372.773
2025-07-19,56308.434,56283.0,MSE_Only,median,0.01,56256.645
2025-07-20,56264.527,56952.75,MSE_Only,median,0.01,56264.527
2025-07-21,56891.44533333334,56756.0,Accuracy_Heavy,mean,0.01,56972.168
2025-07-22,56770.08383333334,57210.449,MSE_Only,mean,0.02,56730.883
2025-07-23,57216.80833333333,57066.051,Accuracy_Heavy,mean,0.01,57233.238
2025-07-24,57094.092666666664,56528.898,Accuracy_Heavy,mean,0.01,57086.305
2025-07-25,56559.0135,56528.898,MSE_Only,mean,0.02,56561.969
2025-07-26,56547.80716666667,56528.898,MSE_Only,mean,0.02,56554.828
2025-07-27,56573.26433333333,56528.898,Accuracy_Heavy,mean,0.01,56545.531
2025-07-28,56516.54833333334,56222.0,Accuracy_Heavy,mean,0.01,56704.43
2025-07-29,56246.43433333334,56150.699,MSE_Only,mean,0.02,56241.516
2025-07-30,56081.934,55961.949,MSE_Only,mean,0.02,56117.055
2025-07-31,55937.155,55617.602,Accuracy_Heavy,mean,0.01,55978.344
2025-08-01,55622.367,55617.602,Accuracy_Heavy,mean,0.01,55592.07
2025-08-02,55619.32933333333,55617.602,Accuracy_Heavy,mean,0.01,55558.84
2025-08-03,55541.02366666667,55619.352,Accuracy_Heavy,mean,0.01,55532.516
2025-08-04,55652.5865,55360.25,Accuracy_Heavy,mean,0.02,55635.191
2025-08-05,55369.435,55411.148,MSE_Only,mean,0.01,55501.328
2025-08-06,55473.64733333333,55521.148,Accuracy_Heavy,mean,0.01,55434.352
2025-08-07,55467.136666666665,55004.898,Accuracy_Heavy,mean,0.01,55451.16
2025-08-08,55012.05866666667,55004.898,Accuracy_Heavy,mean,0.01,55013.961
2025-08-09,55002.215000000004,55004.898,Accuracy_Heavy,mean,0.01,54986.422
2025-08-10,55021.52333333334,55510.75,Accuracy_Heavy,mean,0.01,54981.047
2025-08-11,55477.613333333335,55043.699,Accuracy_Heavy,mean,0.01,55407.023
2025-08-12,55124.06366666666,55181.449,MSE_Only,mean,0.01,55176.0
2025-08-13,55088.10266666667,55341.852,MSE_Only,mean,0.01,55193.109
2025-08-14,55323.08566666666,55341.852,MSE_Only,mean,0.01,55371.902
2025-08-15,55305.86466666666,55341.852,MSE_Only,mean,0.01,55327.426
2025-08-16,55353.20333333333,55341.852,MSE_Only,mean,0.01,55376.344
2025-08-17,55068.27366666667,55734.898,MSE_Only,mean,0.01,54550.582
2025-08-18,55755.081666666665,55865.148,MSE_Only,mean,0.01,55792.523
2025-08-19,55859.50966666666,55698.5,MSE_Only,mean,0.02,55911.719
2025-08-20,55675.54866666667,55755.449,MSE_Only,mean,0.02,55686.066
2025-08-21,55769.65366666667,55149.398,MSE_Only,mean,0.02,55790.438
