date,state,regime,confidence,prob_sideways,prob_bear,prob_bull
2025-05-27,2,bull,1.0,5.800583567184414e-113,5.864270372353974e-29,1.0
2025-05-28,2,bull,1.0,9.770914225210202e-101,1.6739663212506836e-25,1.0
2025-05-29,2,bull,1.0,2.2825043379323103e-87,4.0346442855566174e-24,1.0
2025-05-30,2,bull,1.0,5.1191788265105644e-76,3.980235568483174e-22,1.0
2025-05-31,2,bull,1.0,1.0158686877829696e-52,9.979263759863191e-21,1.0
2025-06-01,2,bull,0.9999999890092113,2.3739701525145933e-35,1.0990843220269722e-08,0.9999999890092113
2025-06-02,2,bull,0.9999999162198527,7.232827686109185e-26,8.378008825196057e-08,0.9999999162198527
2025-06-03,2,bull,0.9999999776123334,4.545187509107543e-24,2.2387755541409712e-08,0.9999999776123334
2025-06-04,2,bull,0.9999973251710192,8.711707409976305e-27,2.674828938283915e-06,0.9999973251710192
2025-06-05,2,bull,0.9999996965726047,6.306790501813855e-33,3.034274963827559e-07,0.9999996965726047
2025-06-06,2,bull,0.9999999900098828,1.28276923789422e-41,9.990140482884014e-09,0.9999999900098828
2025-06-07,2,bull,0.9999999831247807,9.266846772654281e-47,1.6875288799598334e-08,0.9999999831247807
2025-06-08,2,bull,0.9999999905478489,5.5112093554880254e-49,9.452038965783694e-09,0.9999999905478489
2025-06-09,2,bull,0.999999994019845,6.196274202713898e-54,5.980047188879571e-09,0.999999994019845
2025-06-10,2,bull,0.9999999998663043,1.51820109914788e-65,1.3361743104410503e-10,0.9999999998663043
2025-06-11,2,bull,1.0,1.0863349782624817e-71,3.815359291859979e-16,1.0
2025-06-12,2,bull,1.0,5.324050161005497e-81,2.0862394674374424e-15,1.0
2025-06-13,2,bull,1.0,1.8822917810286323e-79,5.58895419496158e-17,1.0
2025-06-14,2,bull,1.0,3.120096459257344e-79,1.979499057999468e-17,1.0
2025-06-15,2,bull,1.0,7.57566221275671e-77,4.842195234297444e-17,1.0
2025-06-16,2,bull,1.0,1.2321397659641233e-69,2.9222342631006315e-16,1.0
2025-06-17,2,bull,0.9999999999993179,3.0592900067007116e-59,6.451944700352632e-13,0.9999999999993179
2025-06-18,2,bull,0.9999999999572537,4.619034529461781e-41,4.263566255862634e-11,0.9999999999572537
2025-06-19,2,bull,0.99990645639458,2.9063086724485442e-25,9.354360537679295e-05,0.99990645639458
2025-06-20,1,bear,0.9012551715675493,2.4684416415368196e-14,0.9012551715675493,0.09874482843237924
2025-06-21,1,bear,0.9951104668632891,1.4991574660215254e-08,0.9951104668632891,0.004889518145202079
2025-06-22,1,bear,0.9999166955747681,1.6220622775022684e-07,0.9999166955747681,8.314221891731048e-05
2025-06-23,1,bear,0.9999819600610993,1.747645289377882e-05,0.9999819600610993,5.634860660872792e-07
2025-06-24,1,bear,0.9999792270418598,2.0657418380215433e-05,0.9999792270418598,1.1553976971267064e-07
2025-06-25,1,bear,0.9999815378704504,1.808113592537968e-05,0.9999815378704504,3.809935686385309e-07
2025-06-26,1,bear,0.999999414063667,4.655284467084758e-07,0.999999414063667,1.204078219790719e-07
2025-06-27,1,bear,0.9999982581704607,1.697416879231771e-06,0.9999982581704607,4.441257529429099e-08
