date,state,regime,confidence,prob_sideways,prob_bear,prob_high-volatility,prob_bull,prob_low-volatility
2025-03-18,4,low-volatility,0.9999999936101176,1.38441658623816e-35,4.18489464574565e-14,6.389806123109779e-09,2.2282827839801692e-54,0.9999999936101176
2025-03-19,4,low-volatility,0.9999925326921174,8.455287890089081e-32,1.2909058735634301e-07,7.33821722120534e-06,1.0414382252897218e-53,0.9999925326921174
2025-03-20,4,low-volatility,0.9837395106087032,2.8420375322520433e-27,0.0008499816832156996,0.015410507708126773,4.975676651470775e-37,0.9837395106087032
2025-03-21,1,bear,0.8110322775023778,3.499378911484967e-24,0.8110322775023778,0.005660661239280788,1.2166769012204362e-33,0.18330706125841692
2025-03-22,1,bear,0.994038064633012,1.2512829330462495e-23,0.994038064633012,0.00044828742308332804,5.3343158056182655e-30,0.005513647944002179
2025-03-23,1,bear,0.9998105056615108,5.423309397986469e-24,0.9998105056615108,1.0833534118173553e-05,3.1287841254777996e-29,0.00017866080442672985
2025-03-24,1,bear,0.9999725105605568,5.867958498856037e-19,0.9999725105605568,2.6356468344026036e-05,2.3913799827225192e-21,1.1329711894340074e-06
2025-03-25,1,bear,0.999981969519901,1.539977695394452e-13,0.999981969519901,1.7911907855694082e-05,6.858056656380095e-10,1.1788623244957156e-07
2025-03-26,1,bear,0.9999869252167005,1.1902022641128325e-11,0.9999869252167005,1.3068493275506012e-05,4.756313576903326e-10,5.80245014210559e-09
2025-03-27,1,bear,0.9999721159403675,2.363334335947258e-13,0.9999721159403675,2.7882691449285044e-05,3.6598160137013225e-10,1.00198883228434e-09
2025-03-28,1,bear,0.999976467467785,9.907443544945543e-17,0.999976467467785,2.3532156966888768e-05,5.792216969570144e-14,3.752481067099639e-10
2025-03-29,1,bear,0.9999810910149495,5.856062281317308e-15,0.9999810910149495,1.8908984456581446e-05,1.330440913425501e-14,5.423158407344054e-13
2025-03-30,1,bear,0.9999777706906676,2.355856845934124e-12,0.9999777706906676,2.222930699611241e-05,5.601819452670952e-16,1.465890154546754e-14
2025-03-31,1,bear,0.9999862268735242,3.1816891116396534e-10,0.9999862268735242,1.3772808278622035e-05,2.7466254707118733e-18,6.544079148952657e-16
2025-04-01,1,bear,0.9999728450360571,4.611477941064913e-11,0.9999728450360571,2.7154917772914684e-05,9.17847312732274e-17,1.317068028939533e-14
2025-04-02,1,bear,0.9999898508909861,2.7760453289610803e-10,0.9999898508909861,1.0148831465185934e-05,1.698789167415259e-16,5.067956909421606e-16
2025-04-03,1,bear,0.9982259452630577,6.688790400276512e-25,0.9982259452630577,0.0017740547368934188,2.8930486634224715e-32,3.5229108283626275e-14
