date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,107.00576923076923,103.365,Profit_Heavy,mean,0.05,105.457
2025-03-03,106.19284615384616,103.365,Profit_Heavy,mean,0.05,104.582
2025-03-04,104.5535,103.005,MSE_Only,mean,0.01,103.915
2025-03-05,103.899,102.892,MSE_Only,mean,0.01,103.878
2025-03-06,103.426,103.093,MSE_Only,mean,0.01,103.312
2025-03-07,102.5595,103.497,MSE_Only,mean,0.01,101.897
2025-03-08,102.65984615384617,103.744,Profit_Heavy,mean,0.05,101.937
2025-03-09,103.844,103.744,Profit_Heavy,median,0.02,101.837
2025-03-10,103.977,103.744,Profit_Heavy,median,0.02,104.32
2025-03-11,103.314,103.936,Profit_Heavy,median,0.02,103.762
2025-03-12,103.376,103.831,Profit_Heavy,median,0.02,103.757
2025-03-13,103.579,104.207,Profit_Heavy,median,0.02,104.046
2025-03-14,103.441,103.992,Profit_Heavy,median,0.02,103.116
2025-03-15,103.31,103.709,Profit_Heavy,median,0.02,103.207
2025-03-16,103.591,103.709,Profit_Heavy,median,0.02,103.009
2025-03-17,103.188,103.709,Profit_Heavy,median,0.02,102.868
2025-03-18,102.179,103.883,Profit_Heavy,median,0.02,102.351
2025-03-19,103.194,103.949,Profit_Heavy,median,0.02,102.537
2025-03-20,103.209,103.491,Profit_Heavy,median,0.02,103.053
2025-03-21,103.758,101.795,Accuracy_Heavy,mean,0.02,103.271
2025-03-22,103.122,102.768,Profit_Heavy,median,0.02,103.346
2025-03-23,103.80259999999998,102.768,Balanced,mean,0.02,103.974
2025-03-24,105.438,102.768,Profit_Heavy,median,0.02,104.54
2025-03-25,104.136,102.972,Profit_Heavy,median,0.02,104.095
2025-03-26,104.376,102.701,Balanced,median,0.02,104.458
2025-03-27,104.343,102.623,Balanced,median,0.02,104.63
2025-03-28,103.985,100.61,Balanced,median,0.02,103.728
2025-03-29,103.014,99.892,Risk_Heavy,median,0.02,103.289
2025-03-30,103.224,99.892,Accuracy_Heavy,median,0.02,103.108
2025-03-31,103.75,99.892,Balanced,median,0.02,103.854
2025-04-01,104.002,99.397,Profit_Heavy,median,0.02,103.358
2025-04-02,103.269,99.962,Profit_Heavy,median,0.02,103.465
2025-04-03,101.627,99.143,MSE_Only,mean,0.01,101.547
2025-04-04,102.7995,99.129,MSE_Only,mean,0.01,102.818
2025-04-05,102.295,99.129,Profit_Heavy,median,0.02,102.326
2025-04-06,102.495,99.129,Profit_Heavy,median,0.02,102.798
2025-04-07,102.547,99.129,Profit_Heavy,median,0.02,100.828
2025-04-08,102.146,98.044,Profit_Heavy,median,0.02,100.475
2025-04-09,102.951,98.69,Profit_Heavy,median,0.02,102.29
2025-04-10,100.039,99.636,Profit_Heavy,median,0.02,98.792
2025-04-11,99.105,99.168,Profit_Heavy,median,0.02,100.008
2025-04-12,99.761,99.254,Profit_Heavy,median,0.02,99.795
2025-04-13,99.277,99.254,Profit_Heavy,median,0.02,99.983
2025-04-14,96.149,99.254,Profit_Heavy,median,0.02,99.327
2025-04-15,99.828,98.789,Profit_Heavy,median,0.02,99.781
2025-04-16,98.72907692307692,99.018,Profit_Heavy,mean,0.05,99.818
2025-04-17,98.1303076923077,99.27,Profit_Heavy,mean,0.05,99.751
2025-04-18,97.69807692307691,100.054,Profit_Heavy,mean,0.05,99.4
2025-04-19,99.101,99.84,Profit_Heavy,median,0.02,99.522
2025-04-20,99.322,99.84,MSE_Only,mean,0.01,99.356
2025-04-21,98.0555,99.84,MSE_Only,mean,0.01,97.851
2025-04-22,98.4675,99.64,MSE_Only,mean,0.01,98.399
2025-04-23,99.80250000000001,99.047,MSE_Only,mean,0.01,99.784
2025-04-24,98.924,99.435,Balanced,median,0.02,99.373
2025-04-25,99.43,100.49,Risk_Heavy,median,0.02,99.4
2025-04-26,99.37299999999999,100.168,MSE_Only,mean,0.01,99.298
2025-04-27,99.57300000000001,100.168,MSE_Only,mean,0.01,99.531
2025-04-28,99.24350000000001,100.168,MSE_Only,mean,0.01,99.379
