signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.25,65,20,0.6363636363636364,13.636363636363635,98,154,36,119,175,155,0.4696969696969697
0.2,65,20,0.634020618556701,13.4020618556701,123,194,52,143,135,195,0.5909090909090909
0.1,70,20,0.6337448559670782,13.37448559670782,154,243,73,171,86,244,0.7393939393939394
0.3,70,20,0.63125,13.124999999999998,101,160,43,118,169,161,0.48787878787878786
0.15,65,20,0.6307692307692307,13.076923076923075,123,195,53,143,134,196,0.593939393939394
0.1,75,20,0.6300813008130082,13.008130081300816,155,246,76,171,83,247,0.7484848484848485
0.3,65,35,0.6290322580645161,12.903225806451612,78,124,36,88,206,124,0.37575757575757573
0.1,80,20,0.6290322580645161,12.903225806451612,156,248,78,171,81,249,0.7545454545454545
0.1,65,25,0.6289592760180995,12.895927601809953,139,221,65,156,109,221,0.6696969696969697
0.25,70,20,0.6273291925465838,12.73291925465838,101,161,43,119,168,162,0.4909090909090909
0.2,70,20,0.6268656716417911,12.686567164179108,126,201,59,143,128,202,0.6121212121212121
0.3,65,25,0.6267605633802817,12.676056338028175,89,142,36,106,188,142,0.4303030303030303
0.3,75,20,0.6257668711656442,12.576687116564422,102,163,46,118,166,164,0.49696969696969695
0.25,65,35,0.624,12.4,78,125,36,89,205,125,0.3787878787878788
0.15,70,20,0.6237623762376238,12.376237623762377,126,202,60,143,127,203,0.6151515151515151
0.1,65,35,0.6237113402061856,12.371134020618557,121,194,65,129,136,194,0.5878787878787879
0.2,65,35,0.6234567901234568,12.345679012345679,101,162,52,110,168,162,0.4909090909090909
0.2,75,20,0.6225490196078431,12.254901960784315,127,204,62,143,125,205,0.6212121212121212
0.25,65,25,0.6223776223776224,12.23776223776224,89,143,36,107,187,143,0.43333333333333335
0.3,65,30,0.6222222222222222,12.222222222222223,84,135,36,99,195,135,0.4090909090909091
0.1,65,30,0.6220095693779905,12.200956937799045,130,209,65,144,121,209,0.6333333333333333
0.3,80,20,0.6219512195121951,12.195121951219512,102,164,47,118,165,165,0.5
0.25,75,20,0.6219512195121951,12.195121951219512,102,164,46,119,165,165,0.5
0.1,70,25,0.6200873362445415,12.008733624454148,142,229,73,156,101,229,0.693939393939394
0.15,65,35,0.6196319018404908,11.963190184049077,101,163,53,110,167,163,0.49393939393939396
0.2,80,20,0.6195121951219512,11.951219512195122,127,205,63,143,124,206,0.6242424242424243
0.15,75,20,0.6195121951219512,11.951219512195122,127,205,63,143,124,206,0.6242424242424243
0.2,65,25,0.6187845303867403,11.878453038674031,112,181,52,129,149,181,0.5484848484848485
0.3,70,35,0.6183206106870229,11.832061068702293,81,131,43,88,199,131,0.396969696969697
0.25,80,20,0.6181818181818182,11.818181818181817,102,165,47,119,164,166,0.503030303030303
0.25,65,30,0.6176470588235294,11.764705882352944,84,136,36,100,194,136,0.4121212121212121
0.3,70,25,0.6174496644295302,11.74496644295302,92,149,43,106,181,149,0.45151515151515154
0.15,80,20,0.616504854368932,11.650485436893199,127,206,64,143,123,207,0.6272727272727273
0.1,75,25,0.6163793103448276,11.637931034482762,143,232,76,156,98,232,0.703030303030303
0.15,65,25,0.6153846153846154,11.538461538461542,112,182,53,129,148,182,0.5515151515151515
0.2,70,35,0.6153846153846154,11.538461538461542,104,169,59,110,161,169,0.5121212121212121
0.1,80,25,0.6153846153846154,11.538461538461542,144,234,78,156,96,234,0.7090909090909091
0.2,65,30,0.6149425287356322,11.494252873563216,107,174,52,122,156,174,0.5272727272727272
0.1,70,35,0.6138613861386139,11.386138613861386,124,202,73,129,128,202,0.6121212121212121
0.25,70,35,0.6136363636363636,11.363636363636365,81,132,43,89,198,132,0.4
0.25,70,25,0.6133333333333333,11.333333333333329,92,150,43,107,180,150,0.45454545454545453
0.1,70,30,0.6129032258064516,11.290322580645162,133,217,73,144,113,217,0.6575757575757576
0.3,70,30,0.6126760563380281,11.267605633802813,87,142,43,99,188,142,0.4303030303030303
0.3,75,35,0.6119402985074627,11.194029850746269,82,134,46,88,196,134,0.40606060606060607
0.3,75,25,0.6118421052631579,11.184210526315786,93,152,46,106,178,152,0.46060606060606063
0.15,70,35,0.611764705882353,11.176470588235299,104,170,60,110,160,170,0.5151515151515151
0.2,70,25,0.6117021276595744,11.170212765957444,115,188,59,129,142,188,0.5696969696969697
0.15,65,30,0.6114285714285714,11.142857142857142,107,175,53,122,155,175,0.5303030303030303
0.2,75,35,0.6104651162790697,11.046511627906973,105,172,62,110,158,172,0.5212121212121212
0.1,75,35,0.6097560975609756,10.97560975609756,125,205,76,129,125,205,0.6212121212121212
0.1,75,30,0.6090909090909091,10.909090909090914,134,220,76,144,110,220,0.6666666666666666
0.1,80,35,0.6086956521739131,10.869565217391308,126,207,78,129,123,207,0.6272727272727273
0.15,70,25,0.6084656084656085,10.846560846560848,115,189,60,129,141,189,0.5727272727272728
0.25,70,30,0.6083916083916084,10.839160839160844,87,143,43,100,187,143,0.43333333333333335
0.1,80,30,0.6081081081081081,10.81081081081081,135,222,78,144,108,222,0.6727272727272727
0.3,80,25,0.6078431372549019,10.784313725490192,93,153,47,106,177,153,0.4636363636363636
0.25,75,25,0.6078431372549019,10.784313725490192,93,153,46,107,177,153,0.4636363636363636
0.2,70,30,0.6077348066298343,10.773480662983426,110,181,59,122,149,181,0.5484848484848485
0.3,80,35,0.6074074074074074,10.74074074074074,82,135,47,88,195,135,0.4090909090909091
0.25,75,35,0.6074074074074074,10.74074074074074,82,135,46,89,195,135,0.4090909090909091
0.2,75,25,0.6073298429319371,10.732984293193715,116,191,62,129,139,191,0.5787878787878787
0.15,75,35,0.6069364161849711,10.693641618497107,105,173,63,110,157,173,0.5242424242424243
0.2,80,35,0.6069364161849711,10.693641618497107,105,173,63,110,157,173,0.5242424242424243
0.3,75,30,0.6068965517241379,10.689655172413792,88,145,46,99,185,145,0.4393939393939394
0.15,70,30,0.6043956043956044,10.439560439560436,110,182,60,122,148,182,0.5515151515151515
0.2,80,25,0.6041666666666666,10.416666666666663,116,192,63,129,138,192,0.5818181818181818
0.15,75,25,0.6041666666666666,10.416666666666663,116,192,63,129,138,192,0.5818181818181818
0.25,80,25,0.6038961038961039,10.389610389610393,93,154,47,107,176,154,0.4666666666666667
0.15,80,35,0.603448275862069,10.344827586206895,105,174,64,110,156,174,0.5272727272727272
0.2,75,30,0.6032608695652174,10.32608695652174,111,184,62,122,146,184,0.5575757575757576
0.25,80,35,0.6029411764705882,10.29411764705882,82,136,47,89,194,136,0.4121212121212121
0.3,80,30,0.6027397260273972,10.273972602739722,88,146,47,99,184,146,0.44242424242424244
0.25,75,30,0.6027397260273972,10.273972602739722,88,146,46,100,184,146,0.44242424242424244
0.15,80,25,0.6010362694300518,10.103626943005183,116,193,64,129,137,193,0.5848484848484848
0.2,80,30,0.6,9.999999999999998,111,185,63,122,145,185,0.5606060606060606
0.15,75,30,0.6,9.999999999999998,111,185,63,122,145,185,0.5606060606060606
0.25,80,30,0.5986394557823129,9.863945578231291,88,147,47,100,183,147,0.44545454545454544
0.15,80,30,0.5967741935483871,9.677419354838712,111,186,64,122,144,186,0.5636363636363636
