horizons,n_horizons,threshold,train_n_trades,train_return,train_sharpe,train_max_dd,train_win_rate,train_composite,oos_n_trades,oos_return,oos_sharpe,oos_max_dd,oos_win_rate,oos_profit_factor,oos_expectancy,oos_avg_da,oos_composite_score,signal_dist
"[1, 4, 5, 6]",4,0.15,23,13.070450453623227,1.533099805300237,-11.945895429011356,47.82608695652174,0.3224845548212675,10,3.432144750928323,1.4408025032406226,-5.140321336258278,40.0,1.4863547435752642,0.36485292854704154,60.0,0.2580938475924738,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(48), 'NEUTRAL': np.int64(22)}"
"[1, 4, 5, 6]",4,0.2,22,18.000005055379752,2.136120281995251,-8.106983364452978,50.0,0.42614179356552506,10,3.432144750928323,1.4408025032406226,-5.140321336258278,40.0,1.4863547435752642,0.36485292854704154,60.0,0.2580938475924738,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(48), 'NEUTRAL': np.int64(23)}"
"[1, 4, 5, 6]",4,0.25,22,18.000005055379752,2.136120281995251,-8.106983364452978,50.0,0.42614179356552506,10,3.432144750928323,1.4408025032406226,-5.140321336258278,40.0,1.4863547435752642,0.36485292854704154,60.0,0.2580938475924738,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(48), 'NEUTRAL': np.int64(23)}"
"[1, 4, 5, 6]",4,0.3,22,18.000005055379752,2.136120281995251,-8.106983364452978,50.0,0.42614179356552506,10,3.432144750928323,1.4408025032406226,-5.140321336258278,40.0,1.4863547435752642,0.36485292854704154,60.0,0.2580938475924738,"{'BULLISH': np.int64(19), 'BEARISH': np.int64(48), 'NEUTRAL': np.int64(23)}"
"[3, 4, 5, 6, 7, 8]",6,0.35,16,-0.129275271561613,0.005325977305572314,-5.950371043343202,37.5,0.1035082084725019,10,3.318950444762825,1.3650039864277403,-4.187354605912418,40.0,1.487750175694813,0.35522083356975775,45.45454545454545,0.2560893609518009,"{'BULLISH': np.int64(2), 'BEARISH': np.int64(29), 'NEUTRAL': np.int64(59)}"
"[3, 4, 5, 6, 7, 8]",6,0.4,16,-0.129275271561613,0.005325977305572314,-5.950371043343202,37.5,0.1035082084725019,10,3.318950444762825,1.3650039864277403,-4.187354605912418,40.0,1.487750175694813,0.35522083356975775,45.45454545454545,0.2560893609518009,"{'BULLISH': np.int64(2), 'BEARISH': np.int64(29), 'NEUTRAL': np.int64(59)}"
"[3, 4, 5, 6, 7, 8]",6,0.45,16,-0.129275271561613,0.005325977305572314,-5.950371043343202,37.5,0.1035082084725019,10,3.318950444762825,1.3650039864277403,-4.187354605912418,40.0,1.487750175694813,0.35522083356975775,45.45454545454545,0.2560893609518009,"{'BULLISH': np.int64(2), 'BEARISH': np.int64(29), 'NEUTRAL': np.int64(59)}"
"[3, 4, 6, 8]",4,0.1,21,1.3678858467255361,0.297937744001657,-13.141507279640965,42.857142857142854,0.13363977136978777,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(22), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(19)}"
"[3, 4, 6, 8]",4,0.15,21,1.3678858467255361,0.297937744001657,-13.141507279640965,42.857142857142854,0.13363977136978777,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(22), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(19)}"
"[3, 4, 6, 8]",4,0.2,21,1.3678858467255361,0.297937744001657,-13.141507279640965,42.857142857142854,0.13363977136978777,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(22), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(19)}"
"[3, 4, 6, 8]",4,0.25,21,1.3678858467255361,0.297937744001657,-13.141507279640965,42.857142857142854,0.13363977136978777,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(22), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(19)}"
"[3, 4, 6, 8]",4,0.3,21,1.3678858467255361,0.297937744001657,-13.141507279640965,42.857142857142854,0.13363977136978777,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(22), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(19)}"
"[3, 4, 7, 8]",4,0.1,20,4.783043566730005,1.0870384050099944,-7.962582972015716,50.0,0.286572459824341,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(15), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(26)}"
"[3, 4, 7, 8]",4,0.15,20,4.783043566730005,1.0870384050099944,-7.962582972015716,50.0,0.286572459824341,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(15), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(26)}"
"[3, 4, 7, 8]",4,0.2,20,4.783043566730005,1.0870384050099944,-7.962582972015716,50.0,0.286572459824341,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(15), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(26)}"
"[3, 4, 7, 8]",4,0.25,20,4.783043566730005,1.0870384050099944,-7.962582972015716,50.0,0.286572459824341,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(15), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(26)}"
"[3, 4, 7, 8]",4,0.3,20,4.783043566730005,1.0870384050099944,-7.962582972015716,50.0,0.286572459824341,10,3.3555408202758708,1.301257049652678,-3.7494603491863767,40.0,1.5438502779251337,0.3625189525534046,50.0,0.2531129490062281,"{'BULLISH': np.int64(15), 'BEARISH': np.int64(49), 'NEUTRAL': np.int64(26)}"
"[2, 3, 4, 5, 8]",5,0.1,21,6.159405474550517,1.011105516803564,-6.642197022016788,42.857142857142854,0.2447330489027008,10,4.515102741669175,1.2868268293339908,-7.3619484697567685,30.0,1.4818494767278794,0.5050687974693115,55.55555555555556,0.1718195710623921,"{'BULLISH': np.int64(18), 'BEARISH': np.int64(61), 'NEUTRAL': np.int64(11)}"
"[2, 3, 4, 5, 8]",5,0.15,21,6.159405474550517,1.011105516803564,-6.642197022016788,42.857142857142854,0.2447330489027008,10,4.515102741669175,1.2868268293339908,-7.3619484697567685,30.0,1.4818494767278794,0.5050687974693115,55.55555555555556,0.1718195710623921,"{'BULLISH': np.int64(18), 'BEARISH': np.int64(61), 'NEUTRAL': np.int64(11)}"
"[6, 7, 8, 9]",4,0.1,23,-17.61470340830895,-2.8470137645540903,-17.614703408308955,21.73913043478261,-0.3675226081557374,11,3.810112308058766,1.2849326759122595,-3.471176338641978,27.27272727272727,1.6120814690486056,0.3794249777415345,60.0,0.1701138056832286,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(10)}"
"[6, 7, 8, 9]",4,0.15,23,-17.61470340830895,-2.8470137645540903,-17.614703408308955,21.73913043478261,-0.3675226081557374,11,3.810112308058766,1.2849326759122595,-3.471176338641978,27.27272727272727,1.6120814690486056,0.3794249777415345,60.0,0.1701138056832286,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(10)}"
"[6, 7, 8, 9]",4,0.2,23,-17.61470340830895,-2.8470137645540903,-17.614703408308955,21.73913043478261,-0.3675226081557374,11,3.810112308058766,1.2849326759122595,-3.471176338641978,27.27272727272727,1.6120814690486056,0.3794249777415345,60.0,0.1701138056832286,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(10)}"
"[6, 7, 8, 9]",4,0.25,23,-17.61470340830895,-2.8470137645540903,-17.614703408308955,21.73913043478261,-0.3675226081557374,11,3.810112308058766,1.2849326759122595,-3.471176338641978,27.27272727272727,1.6120814690486056,0.3794249777415345,60.0,0.1701138056832286,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(10)}"
"[6, 7, 8, 9]",4,0.3,23,-17.61470340830895,-2.8470137645540903,-17.614703408308955,21.73913043478261,-0.3675226081557374,11,3.810112308058766,1.2849326759122595,-3.471176338641978,27.27272727272727,1.6120814690486056,0.3794249777415345,60.0,0.1701138056832286,"{'BULLISH': np.int64(20), 'BEARISH': np.int64(60), 'NEUTRAL': np.int64(10)}"
