date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,2873.5646666666667,2899.4,MSE_Only,mean,0.01,2861.152
2025-03-03,2923.165333333333,2920.9,MSE_Only,mean,0.01,2928.187
2025-03-04,2955.637666666667,2946.8,MSE_Only,mean,0.01,2968.416
2025-03-05,2946.803,2991.3,MSE_Only,mean,0.01,2963.036
2025-03-06,2958.462,3001.1,MSE_Only,mean,0.02,2974.521
2025-03-07,2946.3434285714284,3001.1,MSE_Only,mean,0.02,2953.167
2025-03-08,2939.4985714285717,3001.1,MSE_Only,mean,0.02,2919.362
2025-03-09,2943.1186666666667,3006.1,MSE_Only,mean,0.01,2929.81
2025-03-10,2911.139,3040.8,Balanced,median,0.01,2895.773
2025-03-11,2974.084,3041.2,Accuracy_Heavy,median,0.01,2936.852
2025-03-12,2949.232,3043.8,Accuracy_Heavy,median,0.01,2964.287
2025-03-13,2976.536,3021.4,Accuracy_Heavy,median,0.01,2958.401
2025-03-14,2999.958,3021.4,Accuracy_Heavy,median,0.01,3011.958
2025-03-15,3026.3683333333333,3021.4,MSE_Only,mean,0.01,3008.298
2025-03-16,3038.721,3015.6,Accuracy_Heavy,median,0.01,3038.721
2025-03-17,3021.721333333333,3025.9,MSE_Only,mean,0.01,3062.008
2025-03-18,3057.2010000000005,3022.5,MSE_Only,mean,0.01,3049.079
2025-03-19,3051.068666666666,3061.0,MSE_Only,mean,0.01,3033.638
2025-03-20,3042.9373333333333,3114.3,MSE_Only,mean,0.01,3045.915
2025-03-21,3060.5046666666663,3114.3,MSE_Only,mean,0.01,3035.424
2025-03-22,3040.001,3114.3,MSE_Only,mean,0.01,3029.342
2025-03-23,3073.081,3150.3,MSE_Only,median,0.01,2996.241
2025-03-24,3043.336,3146.0,MSE_Only,median,0.01,3050.77
2025-03-25,3053.0456666666664,3166.2,MSE_Only,mean,0.01,3007.209
2025-03-26,3048.4,3121.7,MSE_Only,mean,0.01,3042.396
2025-03-27,3109.306,3035.4,MSE_Only,mean,0.01,3110.477
2025-03-28,3157.3693333333335,3035.4,MSE_Only,mean,0.01,3162.899
2025-03-29,3149.85,3035.4,MSE_Only,mean,0.01,3124.741
2025-03-30,3141.1660000000006,2973.6,MSE_Only,mean,0.02,3169.763
2025-03-31,3164.778,2990.2,MSE_Only,median,0.02,3150.974
2025-04-01,3171.152,3079.4,MSE_Only,median,0.01,3171.152
2025-04-02,3199.5406666666663,3177.5,MSE_Only,mean,0.01,3210.097
2025-04-03,3154.0866666666666,3244.6,MSE_Only,mean,0.01,3185.193
2025-04-04,3050.0866666666666,3244.6,MSE_Only,mean,0.01,3046.692
2025-04-05,3052.5373333333337,3244.6,MSE_Only,mean,0.01,3054.77
2025-04-06,3055.004333333333,3226.3,MSE_Only,mean,0.01,3044.574
2025-04-07,3009.042,3240.4,MSE_Only,mean,0.01,2985.527
2025-04-08,3039.5974285714287,3346.4,MSE_Only,mean,0.02,3003.363
2025-04-09,3117.68,3328.4,MSE_Only,median,0.01,3117.68
2025-04-10,3229.267,3328.4,MSE_Only,median,0.01,3236.573
2025-04-11,3286.927,3328.4,MSE_Only,median,0.01,3286.927
2025-04-12,3287.254,3328.4,MSE_Only,median,0.01,3287.254
2025-04-13,3294.518,3425.3,MSE_Only,median,0.01,3344.24
2025-04-14,3298.773,3419.4,MSE_Only,median,0.01,3336.37
2025-04-15,3284.764,3294.1,MSE_Only,median,0.01,3290.635
2025-04-16,3402.014,3348.6,MSE_Only,median,0.01,3402.014
2025-04-17,3373.811,3298.4,MSE_Only,median,0.01,3373.811
2025-04-18,3390.719,3298.4,MSE_Only,median,0.01,3392.547
2025-04-19,3354.0033333333336,3298.4,MSE_Only,mean,0.01,3328.565
2025-04-20,3361.729,3347.7,MSE_Only,mean,0.01,3347.83
2025-04-21,3461.1786666666667,3333.6,MSE_Only,mean,0.01,3449.492
2025-04-22,3445.376,3319.1,MSE_Only,median,0.01,3464.861
2025-04-23,3347.9353333333333,3222.2,MSE_Only,mean,0.01,3314.601
2025-04-24,3358.428,3243.3,MSE_Only,mean,0.01,3376.626
2025-04-25,3287.953,3243.3,MSE_Only,mean,0.01,3316.189
