date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,87.534,85.582,MSE_Only,mean,0.01,87.4
2025-03-03,87.599,85.582,MSE_Only,mean,0.01,87.515
2025-03-04,87.66900000000001,85.387,MSE_Only,mean,0.01,87.802
2025-03-05,87.3965,85.595,MSE_Only,mean,0.01,87.514
2025-03-06,87.769,85.905,MSE_Only,mean,0.01,87.701
2025-03-07,87.5755,85.795,MSE_Only,mean,0.01,87.478
2025-03-08,87.344,85.63,MSE_Only,mean,0.01,87.502
2025-03-09,87.1725,85.63,Balanced,mean,0.01,87.497
2025-03-10,87.91499999999999,85.63,Balanced,mean,0.01,87.963
2025-03-11,87.7315,85.625,Balanced,mean,0.01,87.868
2025-03-12,87.828,85.607,Balanced,mean,0.01,87.769
2025-03-13,87.6565,85.515,Balanced,mean,0.01,87.659
2025-03-14,87.5155,85.605,Balanced,mean,0.01,87.421
2025-03-15,87.5065,86.085,Balanced,mean,0.01,87.37
2025-03-16,87.5975,86.085,Balanced,mean,0.01,87.502
2025-03-17,87.3595,86.085,Balanced,mean,0.01,87.205
2025-03-18,87.1865,86.07,Balanced,mean,0.01,87.099
2025-03-19,86.967,86.245,Balanced,mean,0.01,86.744
2025-03-20,87.02449999999999,86.482,Balanced,mean,0.01,86.957
2025-03-21,86.5815,86.728,Balanced,mean,0.01,86.386
2025-03-22,86.5815,86.59,MSE_Only,mean,0.01,86.429
2025-03-23,86.649,86.59,MSE_Only,mean,0.01,86.613
2025-03-24,86.2645,86.59,MSE_Only,mean,0.01,86.181
2025-03-25,86.506,86.75,MSE_Only,mean,0.01,86.517
2025-03-26,86.37899999999999,85.98,MSE_Only,mean,0.01,86.362
2025-03-27,86.616,86.09,MSE_Only,mean,0.01,86.639
2025-03-28,86.32050000000001,85.71,MSE_Only,mean,0.01,86.348
2025-03-29,86.239,85.48,MSE_Only,mean,0.01,86.161
2025-03-30,85.974,85.48,Accuracy_Heavy,mean,0.01,86.209
2025-03-31,85.9585,85.48,Accuracy_Heavy,mean,0.01,86.154
