date,price,signal,net_prob,strength,strength_tier,bullish_slopes,bearish_slopes,total_slopes,agreement_ratio,agreement_tier,correct_1d,actual_move_1d,correct_3d,actual_move_3d,correct_5d,actual_move_5d,correct_10d,actual_move_10d
2025-03-05,86.96,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,True,0.18399264029440066,False,-0.09429622815086665,True,0.4312327506899724,True,0.04944802207912416
2025-03-06,87.12,BULLISH,0.6,0.6,strong,12,3,15,0.8,majority,False,-0.27777777777778284,False,-0.27777777777778284,True,0.11134067952249103,False,-0.1342975206611621
2025-03-07,86.878,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,0.0,True,0.5260250005755124,True,0.38559819517023153,False,-0.08402587536544728
2025-03-08,86.878,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,0.0,True,0.39020235272450865,True,0.14387992357098459,False,-0.3487649347360635
2025-03-09,86.878,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,True,0.5260250005755124,True,0.38559819517023153,True,0.14387992357098459,False,-0.4949469370841949
2025-03-10,87.335,BULLISH,0.6,0.6,strong,12,3,15,0.8,majority,False,-0.13511192534493044,False,-0.380145417072186,False,-0.380145417072186,False,-1.1026507127726501
2025-03-11,87.217,BULLISH,1.0,1.0,strong,15,0,15,1.0,unanimous,False,-0.00458626185262608,False,-0.24536500911519388,False,-0.24536500911519388,False,-1.4205946088491972
2025-03-12,87.213,BULLISH,1.0,1.0,strong,15,0,15,1.0,unanimous,False,-0.2407897905128751,False,-0.2407897905128751,False,-0.46782016442501356,False,-1.4160732918257595
2025-03-13,87.003,BULLISH,1.0,1.0,strong,15,0,15,1.0,unanimous,False,0.0,False,0.0,False,-0.4919370596416184,False,-1.178120294702488
2025-03-14,87.003,BULLISH,0.6,0.6,strong,12,3,15,0.8,majority,False,0.0,False,-0.22757835936691068,False,-0.6379090376194002,False,-1.5666126455409577
2025-03-15,87.003,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,0.0,False,-0.4919370596416184,False,-0.7252623472753816,False,-1.4286863671367598
2025-03-16,87.003,BULLISH,1.0,1.0,strong,15,0,15,1.0,unanimous,False,-0.22757835936691068,False,-0.6379090376194002,False,-1.178120294702488,False,-1.4861556498051864
2025-03-17,86.805,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,-0.2649616957548574,False,-0.4988191924428396,False,-0.9527100973446372,False,-1.1750475203041417
2025-03-18,86.575,BULLISH,0.4666666666666667,0.4666666666666667,medium,11,4,15,0.7333333333333333,majority,False,-0.14669361825008323,False,-0.6895755125613727,False,-0.6895755125613727,False,-1.2705746462604777
2025-03-19,86.448,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,-0.08791412178418634,False,-0.5436794373496193,False,-0.9346659263372118,False,-1.1255321117897452
2025-03-20,86.372,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,-0.4561663502060916,False,-0.4561663502060916,False,-0.7085629602185833,False,-1.0385310054184291
2025-03-21,85.978,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,0.0,False,-0.3931238223731581,False,-0.31170764614203716,False,-0.585033380632255
2025-03-22,85.978,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,0.0,False,-0.25355323454836043,False,-0.22447602875153858,False,-0.585033380632255
2025-03-23,85.978,BULLISH,0.6,0.6,strong,12,3,15,0.8,majority,False,-0.3931238223731581,False,-0.31170764614203716,False,-0.585033380632255,False,-0.5524669101397967
2025-03-24,85.64,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,True,0.14012143858010806,True,0.16931340495095284,False,-0.1926669780476486,False,-0.2393741242410069
2025-03-25,85.76,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,-0.058302238805983404,False,-0.3323227611940424,False,-0.3323227611940424,False,-0.6063432835821014
2025-03-26,85.71,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,True,0.08750437521876427,False,-0.2741803756854503,False,-0.2741803756854503,False,-0.5483607513709006
2025-03-27,85.785,BULLISH,0.8666666666666667,0.8666666666666667,strong,14,1,15,0.9333333333333333,unanimous,False,-0.36136853762313026,False,-0.36136853762313026,False,-0.36136853762313026,False,-0.6353092032406618
2025-03-28,85.475,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,0.0,False,0.0,True,0.032758116408313304,True,0.4270254460368636
2025-03-29,85.475,BULLISH,0.7333333333333333,0.7333333333333333,strong,13,2,15,0.8666666666666667,majority,False,0.0,False,0.0,False,-0.0467973091547143,True,0.9300965194501336
2025-03-30,85.475,BULLISH,0.4666666666666667,0.4666666666666667,medium,11,4,15,0.7333333333333333,majority,False,0.0,True,0.032758116408313304,False,-0.27493419128400054,True,1.4238081310324642
2025-03-31,85.475,BULLISH,0.6,0.6,strong,12,3,15,0.8,majority,False,0.0,False,-0.0467973091547143,False,-0.27493419128400054,True,1.4238081310324642
2025-04-01,85.475,BULLISH,0.4666666666666667,0.4666666666666667,medium,11,4,15,0.7333333333333333,majority,True,0.032758116408313304,False,-0.27493419128400054,False,-0.27493419128400054,True,0.66686165545482
2025-04-02,85.503,BULLISH,0.4666666666666667,0.4666666666666667,medium,11,4,15,0.7333333333333333,majority,False,-0.07952937323836337,False,-0.3075915464954507,True,0.39413821737249377,True,0.6338958866940361
