date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,88.022,88.2,Accuracy_Heavy,median,0.01,87.786
2025-03-03,87.93,88.2,Accuracy_Heavy,median,0.01,87.79
2025-03-04,87.795,88.2,Accuracy_Heavy,median,0.02,87.688
2025-03-05,87.442,88.2,Accuracy_Heavy,median,0.01,87.442
2025-03-06,87.644,88.16,Accuracy_Heavy,median,0.01,87.559
2025-03-07,87.425,88.075,Accuracy_Heavy,median,0.01,87.361
2025-03-08,87.748,88.15,Profit_Heavy,median,0.01,87.562
2025-03-09,88.076,88.27,Profit_Heavy,median,0.01,87.628
2025-03-10,88.072,88.27,Profit_Heavy,median,0.01,87.986
2025-03-11,88.084,88.27,Profit_Heavy,median,0.01,87.925
2025-03-12,88.072,88.27,Profit_Heavy,median,0.01,87.886
2025-03-13,87.805,88.107,Profit_Heavy,median,0.01,87.697
2025-03-14,87.815,88.105,Profit_Heavy,median,0.01,87.749
2025-03-15,87.803,88.448,Profit_Heavy,median,0.01,87.719
2025-03-16,87.688,88.28,Balanced,median,0.01,87.684
2025-03-17,87.556,88.28,Balanced,median,0.01,87.473
2025-03-18,87.209,88.28,Balanced,median,0.01,87.622
2025-03-19,87.544,88.28,Profit_Heavy,median,0.02,87.307
2025-03-20,87.329,88.058,Profit_Heavy,median,0.02,87.317
2025-03-21,86.886,87.82,Profit_Heavy,median,0.02,86.971
2025-03-22,86.926,88.132,Profit_Heavy,median,0.02,87.025
2025-03-23,87.013,88.095,Profit_Heavy,median,0.02,87.225
2025-03-24,86.629,88.095,Risk_Heavy,median,0.01,86.954
2025-03-25,86.725,88.095,Risk_Heavy,median,0.01,88.083
2025-03-26,86.78371428571428,88.312,Balanced,mean,0.02,88.41
2025-03-27,86.921,88.76,Balanced,median,0.01,88.388
2025-03-28,86.577,88.695,Balanced,median,0.01,86.235
2025-03-29,86.426,88.67,Balanced,median,0.01,87.711
2025-03-30,87.545,88.723,MSE_Only,median,0.01,88.038
2025-03-31,87.045,88.723,Balanced,median,0.01,87.986
2025-04-01,86.868,88.723,Balanced,median,0.01,87.798
2025-04-02,86.755,88.765,Balanced,median,0.01,87.701
2025-04-03,87.031,88.793,Balanced,median,0.01,86.701
2025-04-04,86.605,88.695,Balanced,median,0.01,86.383
2025-04-05,86.62,88.695,Balanced,median,0.01,85.765
2025-04-06,86.703,88.777,Balanced,median,0.01,87.426
2025-04-07,87.316,88.777,Balanced,median,0.01,87.964
2025-04-08,87.823,88.777,Balanced,median,0.01,88.181
2025-04-09,87.995,88.785,Balanced,median,0.01,88.491
2025-04-10,87.997,88.777,Balanced,median,0.01,88.798
2025-04-11,87.323,88.802,Balanced,median,0.01,88.215
2025-04-12,87.15,88.787,Balanced,median,0.01,88.362
2025-04-13,87.183,88.69,Balanced,median,0.01,88.223
2025-04-14,87.25,88.69,Balanced,median,0.01,88.311
2025-04-15,87.368,88.69,Risk_Heavy,median,0.01,88.008
2025-04-16,87.138,88.675,Balanced,median,0.01,88.044
2025-04-17,86.85,88.802,Balanced,median,0.01,87.956
2025-04-18,86.746,88.08,Balanced,median,0.01,87.498
2025-04-19,86.479,87.825,Balanced,median,0.01,87.321
2025-04-20,87.30366666666667,87.98,MSE_Only,mean,0.01,87.227
2025-04-21,86.91433333333333,87.98,MSE_Only,mean,0.01,87.257
2025-04-22,87.06333333333333,87.98,MSE_Only,mean,0.01,87.306
2025-04-23,87.42,87.933,MSE_Only,mean,0.01,87.976
2025-04-24,86.99966666666667,87.933,MSE_Only,mean,0.01,87.351
