signal_threshold,rsi_overbought,rsi_oversold,accuracy,edge_pct,correct,total_tested,n_bullish,n_bearish,n_neutral,n_signals,signal_rate
0.2,80,35,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.2,80,30,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.25,80,20,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.25,80,25,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.25,80,30,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.25,80,35,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.3,80,20,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.2,80,20,0.34285714285714286,-15.714285714285714,84,245,241,4,85,245,0.7424242424242424
0.3,75,25,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.2,75,30,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.3,75,20,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.3,75,35,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.3,75,30,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.2,75,20,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.2,75,25,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.25,75,35,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.2,75,35,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.25,75,20,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.25,75,30,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.25,75,25,0.341991341991342,-15.800865800865799,79,231,227,4,99,231,0.7
0.4,75,35,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.4,75,30,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.4,75,25,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.4,75,20,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.35,75,20,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.35,75,35,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.35,75,30,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.35,75,25,0.3395348837209302,-16.04651162790698,73,215,215,0,115,215,0.6515151515151515
0.35,80,30,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.35,80,25,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.35,80,20,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.4,80,20,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.4,80,25,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.4,80,30,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.35,80,35,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.4,80,35,0.33771929824561403,-16.228070175438596,77,228,228,0,102,228,0.6909090909090909
0.35,65,20,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.4,65,35,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.4,65,30,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.4,65,25,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.4,65,20,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.35,65,35,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.35,65,30,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.35,65,25,0.33146067415730335,-16.853932584269664,59,178,178,0,152,178,0.5393939393939394
0.1,65,25,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.1,65,30,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
0.1,65,35,0.3282828282828283,-17.17171717171717,65,198,186,13,131,199,0.603030303030303
