date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,20968.24975,20468.25,Profit_Heavy,mean,0.15,20871.148
2025-03-03,20474.937925925922,20399.0,Profit_Heavy,mean,0.1,20474.584
2025-03-04,20495.344999999998,20665.0,Profit_Heavy,mean,0.1,20376.896
2025-03-05,20603.112325,20089.25,Profit_Heavy,mean,0.15,20632.635
2025-03-06,19874.41437037037,20229.75,Profit_Heavy,mean,0.1,20082.582
2025-03-07,20354.757666666665,20229.75,Profit_Heavy,mean,0.1,20129.479
2025-03-08,20215.8015,20229.75,MSE_Only,mean,0.01,20201.83
2025-03-09,20198.205,19452.75,MSE_Only,mean,0.01,20238.176
2025-03-10,19386.4648,19399.0,MSE_Only,mean,0.02,19426.58
2025-03-11,19378.792999999998,19618.5,MSE_Only,mean,0.01,19375.264
2025-03-12,19609.797,19249.0,MSE_Only,mean,0.01,19614.836
2025-03-13,19332.427499999998,19712.0,MSE_Only,mean,0.01,19349.369
2025-03-14,19717.9015,19712.0,MSE_Only,mean,0.01,19713.254
2025-03-15,19723.04,19712.0,MSE_Only,mean,0.01,19747.572
2025-03-16,19652.8235,20038.25,MSE_Only,mean,0.01,19541.52
2025-03-17,20020.412,19701.75,MSE_Only,mean,0.01,20016.812
2025-03-18,19620.6475,19951.0,MSE_Only,mean,0.01,19675.291
2025-03-19,19704.85,19879.25,MSE_Only,mean,0.01,19455.268
2025-03-20,19846.021500000003,19961.0,MSE_Only,mean,0.01,19876.717
2025-03-21,19961.7265,19961.0,MSE_Only,mean,0.01,19960.416
2025-03-22,19907.1005,19961.0,MSE_Only,mean,0.01,19902.109
2025-03-23,19950.96,20374.25,MSE_Only,mean,0.01,19989.68
2025-03-24,20467.21551851852,20488.5,Profit_Heavy,mean,0.1,20415.377
2025-03-25,20536.614925925925,20116.5,Profit_Heavy,mean,0.1,20539.396
2025-03-26,20180.426,19990.25,Profit_Heavy,mean,0.1,20122.76
2025-03-27,19921.288,19457.0,MSE_Only,mean,0.01,19856.336
2025-03-28,19452.5945,19457.0,MSE_Only,mean,0.01,19456.439
2025-03-29,19456.378,19457.0,MSE_Only,mean,0.01,19441.018
2025-03-30,19328.756999999998,19439.5,MSE_Only,mean,0.01,19210.213
2025-03-31,19429.499,19604.5,MSE_Only,mean,0.01,19430.889
2025-04-01,19554.041,19758.0,MSE_Only,mean,0.01,19536.578
2025-04-02,19693.667,18675.5,MSE_Only,mean,0.01,19649.629
2025-04-03,18653.656499999997,17539.0,MSE_Only,mean,0.01,18627.797
2025-04-04,17506.972999999998,17539.0,MSE_Only,mean,0.02,17539.041
2025-04-05,17540.301199999998,17539.0,MSE_Only,mean,0.02,17539.039
2025-04-06,17498.9928,17563.25,MSE_Only,mean,0.02,17378.578
2025-04-07,17497.937400000003,17243.75,MSE_Only,mean,0.02,17564.189
2025-04-08,17249.6652,19288.75,MSE_Only,mean,0.02,17161.666
