date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-01-01,96778.828,96526.867,single_model,none,1.0,96778.828
2025-01-02,100535.469,100510.844,single_model,none,1.0,100535.469
2025-01-03,101868.992,99979.43,single_model,none,1.0,101868.992
2025-01-04,101855.656,104111.133,single_model,none,1.0,101855.656
2025-01-05,103391.633,104431.523,single_model,none,1.0,103391.633
2025-01-06,106943.164,101212.562,single_model,none,1.0,106943.164
2025-01-07,101203.805,102148.742,single_model,none,1.0,101203.805
2025-01-08,97665.812,106155.609,single_model,none,1.0,97665.812
2025-01-09,96300.57,103669.078,single_model,none,1.0,96300.57
2025-01-10,97951.391,103933.883,single_model,none,1.0,97951.391
2025-01-11,98490.891,104854.781,single_model,none,1.0,98490.891
2025-01-12,98351.328,104733.148,single_model,none,1.0,98351.328
2025-01-13,96669.484,102576.93,single_model,none,1.0,96669.484
2025-01-14,97834.836,102065.719,single_model,none,1.0,97834.836
2025-01-15,103074.32,101284.469,single_model,none,1.0,103074.32
2025-01-16,101350.023,103742.969,single_model,none,1.0,101350.023
2025-01-17,104057.219,104739.578,single_model,none,1.0,104057.219
2025-01-18,104971.281,102412.406,single_model,none,1.0,104971.281
2025-01-19,100978.273,100619.867,single_model,none,1.0,100978.273
2025-01-20,102062.961,97665.062,single_model,none,1.0,102062.961
2025-01-21,105105.43,101451.281,single_model,none,1.0,105105.43
2025-01-22,102339.023,97794.883,single_model,none,1.0,102339.023
2025-01-23,102354.375,96633.711,single_model,none,1.0,102354.375
2025-01-24,104214.25,96564.273,single_model,none,1.0,104214.25
2025-01-25,103018.094,96532.727,single_model,none,1.0,103018.094
2025-01-26,101594.727,96475.594,single_model,none,1.0,101594.727
2025-01-27,102424.375,96485.602,single_model,none,1.0,102424.375
2025-01-28,102192.188,97458.594,single_model,none,1.0,102192.188
2025-01-29,103912.656,95781.047,single_model,none,1.0,103912.656
2025-01-30,104896.531,97874.609,single_model,none,1.0,104896.531
2025-01-31,100478.305,96632.781,single_model,none,1.0,100478.305
2025-02-01,101841.164,97508.711,single_model,none,1.0,101841.164
2025-02-02,97416.656,97596.211,single_model,none,1.0,97416.656
2025-02-03,102874.273,96132.688,single_model,none,1.0,102874.273
2025-02-04,100591.148,95790.312,single_model,none,1.0,100591.148
2025-02-05,97450.969,95630.672,single_model,none,1.0,97450.969
2025-02-06,98708.383,96640.992,single_model,none,1.0,98708.383
