date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,22160.014,22552.5,MSE_Only,median,0.01,22110.316
2025-03-03,22199.238,22552.5,MSE_Only,median,0.01,22238.596
2025-03-04,22137.856,22552.5,MSE_Only,mean,0.01,22197.812
2025-03-05,22348.60533333333,22460.301,MSE_Only,mean,0.01,22438.533
2025-03-06,22541.122999999996,22497.9,MSE_Only,mean,0.01,22547.619
2025-03-07,22553.861666666668,22470.5,MSE_Only,mean,0.01,22625.234
2025-03-08,22513.023,22397.199,MSE_Only,median,0.01,22577.502
2025-03-09,22510.215,22397.199,MSE_Only,median,0.01,22510.215
2025-03-10,22488.925333333333,22397.199,MSE_Only,mean,0.01,22387.977
2025-03-11,22441.666,22397.199,MSE_Only,median,0.01,22441.666
2025-03-12,22408.994,22508.75,MSE_Only,median,0.01,22245.57
2025-03-13,22447.828,22834.301,Accuracy_Heavy,median,0.01,22381.84
2025-03-14,22256.697,22907.6,MSE_Only,median,0.01,22251.564
2025-03-15,22299.812666666665,23190.65,MSE_Only,mean,0.01,22291.418
2025-03-16,22352.268,23350.4,MSE_Only,mean,0.01,22429.682
2025-03-17,22467.870857142854,23350.4,MSE_Only,mean,0.02,22486.047
2025-03-18,22887.791666666668,23350.4,MSE_Only,mean,0.01,22839.139
2025-03-19,22888.015333333333,23658.35,MSE_Only,mean,0.01,22919.527
2025-03-20,23206.058,23668.65,MSE_Only,mean,0.01,23211.84
2025-03-21,23290.759666666665,23486.85,MSE_Only,mean,0.01,23313.945
2025-03-22,23387.624,23591.949,MSE_Only,mean,0.01,23352.479
2025-03-23,23386.872333333333,23519.35,MSE_Only,mean,0.01,23367.871
2025-03-24,23658.772333333338,23519.35,MSE_Only,mean,0.01,23694.186
2025-03-25,23722.662000000004,23519.35,MSE_Only,mean,0.02,23628.857
2025-03-26,23523.815333333332,23519.35,MSE_Only,mean,0.01,23341.553
2025-03-27,23684.417,23165.699,MSE_Only,mean,0.01,23711.645
2025-03-28,23545.498333333333,23332.35,MSE_Only,mean,0.01,23525.758
2025-03-29,23553.066333333332,23250.1,MSE_Only,mean,0.01,23598.162
