date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,22133.772333333338,22460.301,MSE_Only,mean,0.01,22062.637
2025-03-03,22210.15566666667,22497.9,MSE_Only,mean,0.01,22198.113
2025-03-04,22150.520666666667,22470.5,MSE_Only,mean,0.01,22071.232
2025-03-05,22399.789666666667,22397.199,MSE_Only,mean,0.01,22350.328
2025-03-06,22594.048,22397.199,MSE_Only,mean,0.01,22513.314
2025-03-07,22595.540999999997,22397.199,MSE_Only,mean,0.01,22542.199
2025-03-08,22552.11733333333,22397.199,MSE_Only,mean,0.01,22646.893
2025-03-09,22543.84766666667,22508.75,MSE_Only,mean,0.01,22597.863
2025-03-10,22416.832666666665,22834.301,MSE_Only,mean,0.01,22352.455
2025-03-11,22495.150999999998,22907.6,MSE_Only,mean,0.01,22540.992
2025-03-12,22451.36733333333,23190.65,MSE_Only,mean,0.01,22520.594
2025-03-13,22383.68866666667,23350.4,MSE_Only,mean,0.01,22334.582
2025-03-14,22420.246,23350.4,MSE_Only,mean,0.01,22388.121
2025-03-15,22412.139333333336,23350.4,MSE_Only,mean,0.01,22399.295
2025-03-16,22486.931,23658.35,MSE_Only,mean,0.01,22520.453
2025-03-17,22751.83,23668.65,MSE_Only,median,0.02,22688.936
2025-03-18,22996.775,23486.85,MSE_Only,median,0.02,22657.443
2025-03-19,22945.689,23591.949,MSE_Only,median,0.01,22609.088
2025-03-20,23357.902,23519.35,MSE_Only,median,0.02,23436.104
2025-03-21,23464.021,23519.35,MSE_Only,median,0.02,23464.021
2025-03-22,23402.014,23519.35,MSE_Only,median,0.02,23458.336
2025-03-23,23341.584,23519.35,MSE_Only,median,0.02,23395.34
2025-03-24,23734.309,23165.699,MSE_Only,median,0.02,23768.139
2025-03-25,23758.979,23332.35,MSE_Only,median,0.02,23639.35
2025-03-26,23503.963,23250.1,MSE_Only,median,0.02,23630.318
2025-03-27,23661.705,22904.449,MSE_Only,median,0.02,23710.059
2025-03-28,23475.805,22904.449,MSE_Only,median,0.02,23276.953
2025-03-29,23263.152,22904.449,MSE_Only,median,0.01,23297.205
2025-03-30,23315.035,22161.6,MSE_Only,median,0.01,23260.031
2025-03-31,23275.383,22535.85,MSE_Only,median,0.01,23275.383
2025-04-01,22816.525,22399.15,MSE_Only,median,0.01,22842.852
2025-04-02,23000.021,22399.15,MSE_Only,median,0.01,23000.021
2025-04-03,23031.678,22828.551,MSE_Only,median,0.01,22991.352
2025-04-04,22798.084,22828.551,MSE_Only,median,0.01,22532.832
2025-04-05,22891.1,22828.551,MSE_Only,median,0.01,22823.588
2025-04-06,22831.346,22828.551,MSE_Only,median,0.01,22821.951
2025-04-07,22000.082,23328.551,MSE_Only,median,0.01,22000.082
2025-04-08,22498.033,23437.199,MSE_Only,median,0.01,22402.34
2025-04-09,22368.082,23851.65,MSE_Only,median,0.01,22555.293
2025-04-10,22399.654,23851.65,MSE_Only,median,0.01,22540.158
2025-04-11,22891.404,23851.65,MSE_Only,median,0.01,23143.047
2025-04-12,23048.922,23851.65,MSE_Only,median,0.01,23048.922
2025-04-13,23035.783,24125.551,MSE_Only,median,0.01,23035.783
2025-04-14,23006.906,24167.25,MSE_Only,median,0.01,23006.906
2025-04-15,23443.99,24328.949,MSE_Only,median,0.01,23239.062
2025-04-16,23716.096,24246.699,MSE_Only,median,0.01,23075.385
2025-04-17,23992.646,24039.35,MSE_Only,median,0.01,23578.5
2025-04-18,24033.949,24039.35,MSE_Only,median,0.01,23776.689
2025-04-19,23984.896,24039.35,MSE_Only,median,0.01,23945.697
2025-04-20,24068.422,24328.5,MSE_Only,median,0.01,24160.549
2025-04-21,24229.111,24335.949,MSE_Only,median,0.01,24229.111
2025-04-22,24421.154,24334.199,MSE_Only,median,0.01,24421.154
2025-04-23,24472.193,24334.199,MSE_Only,median,0.01,24477.127
2025-04-24,24273.398,24346.699,MSE_Only,median,0.01,24273.398
