date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,22169.732,22337.301,MSE_Only,median,0.01,22070.305
2025-03-03,22112.798333333336,22544.699,MSE_Only,mean,0.01,21960.346
2025-03-04,22088.466,22552.5,MSE_Only,mean,0.01,22091.494
2025-03-05,22331.267666666667,22552.5,MSE_Only,mean,0.01,22287.428
2025-03-06,22534.521333333334,22552.5,MSE_Only,mean,0.01,22537.855
2025-03-07,22545.277000000002,22460.301,MSE_Only,mean,0.01,22540.363
2025-03-08,22584.519,22497.9,MSE_Only,mean,0.01,22523.912
2025-03-09,22556.289666666664,22470.5,MSE_Only,mean,0.01,22547.012
2025-03-10,22481.261,22397.199,MSE_Only,mean,0.01,22490.969
2025-03-11,22451.010333333335,22397.199,MSE_Only,mean,0.01,22399.299
2025-03-12,22382.059666666668,22397.199,MSE_Only,mean,0.01,22310.008
2025-03-13,22364.714999999997,22397.199,MSE_Only,mean,0.01,22315.502
2025-03-14,22416.854333333333,22508.75,MSE_Only,mean,0.01,22445.463
2025-03-15,22362.087,22834.301,MSE_Only,mean,0.01,22331.189
2025-03-16,22420.330333333335,22907.6,MSE_Only,mean,0.01,22459.432
2025-03-17,22449.519,23190.65,MSE_Only,mean,0.01,22484.686
2025-03-18,22866.283666666666,23350.4,MSE_Only,mean,0.01,22795.48
2025-03-19,22913.875,23350.4,MSE_Only,mean,0.01,22900.455
2025-03-20,23233.232,23350.4,MSE_Only,median,0.01,23204.045
2025-03-21,23402.918,23658.35,MSE_Only,median,0.01,23470.23
2025-03-22,23361.682,23668.65,Accuracy_Heavy,median,0.01,23361.682
2025-03-23,23273.35,23486.85,MSE_Only,median,0.01,23273.35
2025-03-24,23652.67,23591.949,MSE_Only,median,0.01,23656.434
2025-03-25,23720.83,23519.35,MSE_Only,median,0.01,23686.186
2025-03-26,23573.445,23519.35,MSE_Only,median,0.01,23533.207
2025-03-27,23677.102,23519.35,MSE_Only,median,0.01,23682.877
2025-03-28,23597.27,23519.35,MSE_Only,median,0.01,23597.27
2025-03-29,23572.23933333333,23165.699,MSE_Only,mean,0.01,23583.15
2025-03-30,23599.408,23332.35,MSE_Only,mean,0.01,23543.191
2025-03-31,23573.305,23250.1,Accuracy_Heavy,median,0.02,23508.102
2025-04-01,23169.607,22904.449,Accuracy_Heavy,median,0.01,23216.422
2025-04-02,23315.764,22904.449,Accuracy_Heavy,median,0.01,23203.318
2025-04-03,23219.763666666666,22904.449,MSE_Only,mean,0.01,23161.834
2025-04-04,22834.935,22161.6,MSE_Only,mean,0.01,22888.205
2025-04-05,22831.347333333335,22535.85,MSE_Only,mean,0.01,22852.656
2025-04-06,22836.921333333332,22399.15,MSE_Only,mean,0.01,22737.928
2025-04-07,22215.421000000002,22399.15,MSE_Only,mean,0.01,22118.252
2025-04-08,22629.278666666665,22828.551,MSE_Only,mean,0.01,22574.674
2025-04-09,22370.09766666667,22828.551,MSE_Only,mean,0.01,22343.539
2025-04-10,22405.152,22828.551,MSE_Only,median,0.01,22405.152
2025-04-11,22821.979,22828.551,MSE_Only,median,0.01,22821.979
2025-04-12,22686.834,23328.551,MSE_Only,median,0.01,22592.854
2025-04-13,22927.809666666668,23437.199,MSE_Only,mean,0.01,22987.15
2025-04-14,22843.463333333333,23851.65,MSE_Only,mean,0.01,22883.92
2025-04-15,23395.97333333333,23851.65,MSE_Only,mean,0.01,23442.676
2025-04-16,23513.727,23851.65,MSE_Only,median,0.01,23513.727
2025-04-17,23863.309333333335,23851.65,MSE_Only,mean,0.01,23894.369
2025-04-18,23843.437666666665,24125.551,MSE_Only,mean,0.01,23872.6
2025-04-19,23912.564333333332,24167.25,MSE_Only,mean,0.01,23984.568
2025-04-20,23865.352,24328.949,MSE_Only,median,0.01,23940.609
2025-04-21,24163.717,24246.699,MSE_Only,median,0.01,24185.283
2025-04-22,24219.695,24039.35,MSE_Only,median,0.01,24278.871
2025-04-23,24398.008,24039.35,MSE_Only,median,0.01,24469.334
2025-04-24,24344.262,24039.35,MSE_Only,median,0.01,24344.262
2025-04-25,24104.682333333334,24328.5,MSE_Only,mean,0.01,24055.48
2025-04-26,24106.947,24335.949,MSE_Only,median,0.01,24044.285
2025-04-27,24112.345,24334.199,MSE_Only,mean,0.01,24069.965
2025-04-28,24391.403666666665,24334.199,MSE_Only,mean,0.01,24373.578
2025-04-29,24346.623,24346.699,MSE_Only,median,0.01,24269.762
2025-04-30,24275.575,24346.699,MSE_Only,mean,0.01,24196.295
2025-05-01,24316.838,24346.699,MSE_Only,mean,0.01,24302.477
2025-05-02,24321.941,24461.15,MSE_Only,median,0.01,24321.941
2025-05-03,24477.236666666664,24379.6,MSE_Only,mean,0.01,24383.318
2025-05-04,24345.086,24414.4,MSE_Only,median,0.01,24345.086
2025-05-05,24472.039333333334,24273.801,MSE_Only,mean,0.01,24483.719
2025-05-06,24278.908,24008.0,MSE_Only,median,0.01,24436.266
2025-05-07,24342.654,24008.0,MSE_Only,median,0.01,24374.59
2025-05-08,24325.143,24008.0,MSE_Only,median,0.01,24353.064
2025-05-09,24023.482666666667,24924.699,MSE_Only,mean,0.01,24112.801
2025-05-10,24079.732,24578.35,MSE_Only,median,0.01,24038.797
2025-05-11,24003.162,24666.9,MSE_Only,median,0.01,23991.471
2025-05-12,24939.893,25062.1,MSE_Only,median,0.01,24896.482
2025-05-13,24539.0,25019.801,MSE_Only,median,0.01,24539.0
2025-05-14,24772.533,25019.801,MSE_Only,median,0.01,24867.9
2025-05-15,25098.012,25019.801,MSE_Only,median,0.01,25170.816
2025-05-16,25160.889,24945.449,MSE_Only,median,0.01,25160.889
2025-05-17,25086.637,24683.9,MSE_Only,median,0.02,25185.738
2025-05-18,25030.444714285713,24813.449,MSE_Only,mean,0.02,25012.287
2025-05-19,24940.381428571425,24609.699,MSE_Only,mean,0.02,24787.869
2025-05-20,24705.509333333335,24853.15,MSE_Only,mean,0.01,24602.555
2025-05-21,24846.73,24853.15,MSE_Only,mean,0.01,24779.246
2025-05-22,24588.997333333333,24853.15,MSE_Only,mean,0.01,24475.256
2025-05-23,24760.692,25001.15,MSE_Only,mean,0.01,24738.061
2025-05-24,24861.82633333333,24826.199,MSE_Only,mean,0.01,24783.68
2025-05-25,24847.755,24752.449,MSE_Only,mean,0.02,24945.922
2025-05-26,25013.013285714285,24833.6,MSE_Only,mean,0.02,25119.555
2025-05-27,24884.613285714287,24750.699,MSE_Only,mean,0.02,24916.928
2025-05-28,24800.227714285717,24750.699,MSE_Only,mean,0.02,24817.449
2025-05-29,24882.695,24750.699,MSE_Only,median,0.02,24882.695
2025-05-30,24754.782000000003,24716.6,MSE_Only,mean,0.02,24774.828
2025-05-31,24822.07,24542.5,MSE_Only,median,0.01,24658.826
2025-06-01,24731.221285714284,24620.199,MSE_Only,mean,0.02,24531.662
2025-06-02,24554.214999999997,24750.9,MSE_Only,mean,0.01,24448.342
2025-06-03,24518.502999999997,25003.051,MSE_Only,mean,0.01,24470.648
2025-06-04,24726.102333333332,25003.051,MSE_Only,mean,0.01,24843.25
2025-06-05,24911.071,25003.051,MSE_Only,mean,0.01,25085.588
2025-06-06,24965.354000000003,25103.199,MSE_Only,mean,0.01,25008.662
2025-06-07,25011.868999999995,25104.25,MSE_Only,mean,0.01,25040.939
2025-06-08,24987.849,25141.4,MSE_Only,mean,0.01,25059.354
2025-06-09,25099.576,24888.199,MSE_Only,mean,0.01,25086.107
2025-06-10,25151.050666666666,24718.6,MSE_Only,mean,0.01,25187.357
2025-06-11,25103.899666666668,24718.6,Accuracy_Heavy,mean,0.01,25180.482
2025-06-12,24799.75,24718.6,MSE_Only,mean,0.01,24921.461
2025-06-13,24725.539999999997,24946.5,MSE_Only,mean,0.01,24798.676
2025-06-14,24736.713,24853.4,MSE_Only,median,0.01,24710.918
2025-06-15,24785.049,24812.051,MSE_Only,median,0.02,24668.547
2025-06-16,24948.671714285716,24793.25,MSE_Only,mean,0.02,24929.338
2025-06-17,24807.25766666667,25112.4,MSE_Only,mean,0.01,24787.156
2025-06-18,24863.174999999996,25112.4,MSE_Only,mean,0.02,24818.465
2025-06-19,24856.176,25112.4,MSE_Only,median,0.01,24723.031
2025-06-20,25098.348,24971.9,MSE_Only,median,0.02,25016.619
2025-06-21,25131.477,25044.35,MSE_Only,median,0.01,25196.766
2025-06-22,25137.941,25244.75,MSE_Only,median,0.01,25002.326
2025-06-23,24981.369,25549.0,MSE_Only,median,0.01,24981.369
2025-06-24,25101.367,25637.801,MSE_Only,median,0.01,24984.943
2025-06-25,25280.174,25637.801,Accuracy_Heavy,median,0.02,25451.801
2025-06-26,25544.25,25637.801,MSE_Only,median,0.01,25623.398
2025-06-27,25610.545,25517.051,Balanced,median,0.01,25633.5
2025-06-28,25741.119,25541.801,Balanced,median,0.01,25702.504
2025-06-29,25621.73,25453.4,MSE_Only,median,0.01,25689.613
2025-06-30,25408.1,25405.301,MSE_Only,median,0.01,25524.744
2025-07-01,25523.262,25461.0,MSE_Only,median,0.01,25523.262
2025-07-02,25477.418,25461.0,MSE_Only,median,0.01,25477.418
2025-07-03,25336.439,25461.0,MSE_Only,median,0.01,25336.439
2025-07-04,25393.869,25461.301,MSE_Only,median,0.01,25481.467
2025-07-05,25456.797,25522.5,MSE_Only,median,0.02,25498.578
2025-07-06,25621.34533333333,25476.1,MSE_Only,mean,0.01,25611.682
2025-07-07,25476.414857142856,25355.25,MSE_Only,mean,0.02,25554.867
2025-07-08,25577.982,25149.85,MSE_Only,median,0.01,25577.982
2025-07-09,25448.969,25149.85,MSE_Only,median,0.02,25346.662
2025-07-10,25322.168666666665,25149.85,MSE_Only,mean,0.01,25406.34
2025-07-11,25217.905,25082.301,MSE_Only,mean,0.01,25119.828
2025-07-12,25200.865999999998,25195.801,MSE_Only,mean,0.01,25128.223
2025-07-13,25195.410333333333,25212.051,MSE_Only,mean,0.01,25294.221
2025-07-14,25141.922,25111.449,MSE_Only,mean,0.02,25060.424
2025-07-15,25179.952333333335,24968.4,Accuracy_Heavy,mean,0.01,25083.738
2025-07-16,25108.062333333335,24968.4,MSE_Only,mean,0.01,25052.775
2025-07-17,25011.050333333336,24968.4,MSE_Only,mean,0.01,25040.217
2025-07-18,25006.539666666667,25090.699,MSE_Only,mean,0.01,25017.045
2025-07-19,24990.162,25060.9,Accuracy_Heavy,mean,0.01,25019.369
2025-07-20,24931.327666666668,25219.9,Accuracy_Heavy,mean,0.01,24946.584
2025-07-21,25013.860666666664,25062.1,MSE_Only,mean,0.01,24956.684
2025-07-22,24974.311,24837.0,MSE_Only,mean,0.01,24920.717
2025-07-23,25173.273333333334,24837.0,MSE_Only,mean,0.01,25038.807
2025-07-24,25091.53466666667,24837.0,Accuracy_Heavy,mean,0.01,25045.203
2025-07-25,24808.912666666667,24837.0,Accuracy_Heavy,mean,0.01,24772.742
2025-07-26,24846.792333333335,24821.1,MSE_Only,mean,0.01,24741.197
2025-07-27,24846.053333333333,24855.051,MSE_Only,mean,0.01,24707.594
2025-07-28,24779.125,24768.35,MSE_Only,mean,0.01,24757.738
