date,price,signal,net_prob,strength,strength_tier,bullish_slopes,bearish_slopes,total_slopes,agreement_ratio,agreement_tier,correct_1d,actual_move_1d,correct_3d,actual_move_3d,correct_5d,actual_move_5d,correct_10d,actual_move_10d
2025-06-12,24888.199,BULLISH,0.5555555555555556,0.5555555555555556,strong,35,10,45,0.7777777777777778,majority,False,-0.6814434423318537,False,-0.6814434423318537,False,-0.13982128638556396,True,0.9008325592382195
2025-06-13,24718.6,BULLISH,0.4222222222222222,0.4222222222222222,medium,32,13,45,0.7111111111111111,majority,False,0.0,True,0.921977781913221,True,0.37805943702313616,True,1.0247344105248797
2025-06-14,24718.6,BULLISH,0.6444444444444445,0.6444444444444445,strong,37,8,45,0.8222222222222222,majority,False,0.0,True,0.545338328222484,True,0.3019993041677177,True,1.3178335342616492
2025-06-15,24718.6,BULLISH,0.7333333333333333,0.7333333333333333,strong,39,6,45,0.8666666666666667,majority,True,0.921977781913221,True,0.37805943702313616,True,1.593132297136581,True,2.1285590607882385
2025-06-16,24946.5,BULLISH,0.5111111111111111,0.5111111111111111,strong,34,11,45,0.7555555555555555,majority,False,-0.37319864510050926,False,-0.6143146333152948,True,0.6650231495400214,True,2.4151684605054817
2025-06-17,24853.4,BULLISH,0.5555555555555556,0.5555555555555556,strong,35,10,45,0.7777777777777778,majority,False,-0.1663716030804718,True,1.0421109385436196,True,1.0421109385436196,True,3.156111437469312
2025-06-18,24812.051,BULLISH,0.6,0.6,strong,36,9,45,0.8,majority,False,-0.07577366337026906,True,1.2104964639964748,True,0.6442393657823853,True,3.3280199206425944
2025-06-19,24793.25,BULLISH,0.4666666666666667,0.4666666666666667,medium,33,12,45,0.7333333333333333,majority,True,1.2872455204541617,True,1.2872455204541617,True,1.012775654664066,True,3.4063747189255116
2025-06-20,25112.4,BULLISH,0.5555555555555556,0.5555555555555556,strong,35,10,45,0.7777777777777778,majority,False,0.0,False,-0.5594845574297955,True,0.5270304710023676,True,1.6113593284592393
2025-06-21,25112.4,BULLISH,0.6444444444444445,0.6444444444444445,strong,37,8,45,0.8222222222222222,majority,False,0.0,False,-0.27098166642775245,True,1.7385833293512307,True,1.7099162166897548
2025-06-22,25112.4,BULLISH,0.6444444444444445,0.6444444444444445,strong,37,8,45,0.8222222222222222,majority,False,-0.5594845574297955,True,0.5270304710023676,True,2.0921974801293306,True,1.357894904509326
2025-06-23,24971.9,BULLISH,0.5555555555555556,0.5555555555555556,strong,35,10,45,0.7777777777777778,majority,True,0.29012610173834225,True,2.3109975612588487,True,2.666601259816025,True,1.735554763554227
2025-06-24,25044.35,BULLISH,0.6888888888888889,0.6888888888888889,strong,38,7,45,0.8444444444444444,majority,True,0.8001804798287895,True,2.369600329016329,True,2.369600329016329,True,1.6636486872288618
2025-06-25,25244.75,BULLISH,0.6888888888888889,0.6888888888888889,strong,38,7,45,0.8444444444444444,majority,True,1.205201081412967,True,1.55696134839917,True,1.0786440745105397,True,0.856613751374048
2025-06-26,25549.0,BULLISH,0.9111111111111111,0.9111111111111111,strong,43,2,45,0.9555555555555556,unanimous,True,0.34757133351598685,True,0.34757133351598685,False,-0.02817722807155084,False,-0.34443618145524285
2025-06-27,25637.801,BULLISH,0.5555555555555556,0.5555555555555556,strong,35,10,45,0.7777777777777778,majority,False,0.0,False,-0.4709842314479311,False,-0.7192543541468241,False,-0.6884365784725452
2025-06-28,25637.801,BULLISH,0.28888888888888886,0.28888888888888886,medium,29,16,45,0.6444444444444445,majority,False,0.0,False,-0.37444709084059125,False,-0.9068640481295569,False,-0.44973045855219596
2025-06-29,25637.801,BULLISH,0.4222222222222222,0.4222222222222222,medium,32,13,45,0.7111111111111111,majority,False,-0.4709842314479311,False,-0.7192543541468241,False,-0.6896106261219498,False,-0.6307132191251541
2025-06-30,25517.051,BULLISH,0.37777777777777777,0.37777777777777777,medium,31,14,45,0.6888888888888889,majority,True,0.09699396689688006,False,-0.43794245659500386,False,-0.21966096317321102,False,-0.6340897308235167
