date,bullish_prob,bearish_prob,net_prob,mean_drift
2025-03-02,0.6666666666666666,0.3333333333333333,0.3333333333333333,337.264662962962
2025-03-03,0.7555555555555555,0.24444444444444444,0.5111111111111111,475.1897851851842
2025-03-04,0.7777777777777778,0.2222222222222222,0.5555555555555556,512.1160444444441
2025-03-05,0.8,0.2,0.6000000000000001,455.0248037037033
2025-03-06,0.7333333333333333,0.26666666666666666,0.4666666666666666,506.7905777777783
2025-03-07,0.8888888888888888,0.1111111111111111,0.7777777777777777,527.0174129629637
2025-03-08,0.6666666666666666,0.3333333333333333,0.3333333333333333,426.7250999999996
2025-03-09,0.7333333333333333,0.26666666666666666,0.4666666666666666,354.25662777777904
2025-03-10,0.8888888888888888,0.1111111111111111,0.7777777777777777,539.749512962963
2025-03-11,0.8666666666666667,0.13333333333333333,0.7333333333333334,540.743562962963
2025-03-12,0.8888888888888888,0.1111111111111111,0.7777777777777777,498.46834074074235
2025-03-13,0.8222222222222222,0.17777777777777778,0.6444444444444444,531.9115481481488
2025-03-14,0.8666666666666667,0.13333333333333333,0.7333333333333334,535.4026740740742
2025-03-15,0.8,0.2,0.6000000000000001,422.23310000000015
2025-03-16,0.6666666666666666,0.3333333333333333,0.3333333333333333,227.17652222222299
2025-03-17,0.8222222222222222,0.17777777777777778,0.6444444444444444,500.98453809523835
2025-03-18,0.9111111111111111,0.08888888888888889,0.8222222222222222,523.3374851851852
2025-03-19,0.9111111111111111,0.08888888888888889,0.8222222222222222,534.3031925925931
2025-03-20,0.8444444444444444,0.15555555555555556,0.6888888888888889,508.3053453703695
2025-03-21,0.8888888888888888,0.1111111111111111,0.7777777777777777,563.4119703703711
2025-03-22,0.8444444444444444,0.15555555555555556,0.6888888888888889,544.0364240740737
2025-03-23,0.8222222222222222,0.17777777777777778,0.6444444444444444,612.3986888888887
2025-03-24,0.8666666666666667,0.13333333333333333,0.7333333333333334,590.8680870370365
2025-03-25,0.8666666666666667,0.13333333333333333,0.7333333333333334,536.2762175925926
2025-03-26,0.7777777777777778,0.2222222222222222,0.5555555555555556,534.4775101851862
2025-03-27,0.7555555555555555,0.24444444444444444,0.5111111111111111,534.9971009259249
2025-03-28,0.7111111111111111,0.28888888888888886,0.4222222222222223,549.2672777777781
2025-03-29,0.7555555555555555,0.24444444444444444,0.5111111111111111,602.6665203703708
2025-03-30,0.8,0.2,0.6000000000000001,529.1273407407416
2025-03-31,0.8222222222222222,0.17777777777777778,0.6444444444444444,567.3232759259258
2025-04-01,0.7777777777777778,0.2222222222222222,0.5555555555555556,552.1100759259259
2025-04-02,0.8222222222222222,0.17777777777777778,0.6444444444444444,546.3882796296296
2025-04-03,0.7555555555555555,0.24444444444444444,0.5111111111111111,533.3308472222227
2025-04-04,0.7555555555555555,0.24444444444444444,0.5111111111111111,498.16409074073914
2025-04-05,0.8888888888888888,0.1111111111111111,0.7777777777777777,510.92750555555807
2025-04-06,0.8444444444444444,0.15555555555555556,0.6888888888888889,536.2984407407411
2025-04-07,0.8,0.2,0.6000000000000001,492.97723703703684
2025-04-08,0.8666666666666667,0.13333333333333333,0.7333333333333334,507.4484370370384
2025-04-09,0.9111111111111111,0.08888888888888889,0.8222222222222222,544.0439314814819
2025-04-10,0.8888888888888888,0.1111111111111111,0.7777777777777777,506.6501185185188
2025-04-11,0.8444444444444444,0.15555555555555556,0.6888888888888889,496.5503653439157
2025-04-12,0.8888888888888888,0.1111111111111111,0.7777777777777777,539.158877777779
2025-04-13,0.8444444444444444,0.15555555555555556,0.6888888888888889,469.65991018518537
2025-04-14,0.9333333333333333,0.06666666666666667,0.8666666666666667,515.8174685185177
2025-04-15,0.8444444444444444,0.15555555555555556,0.6888888888888889,556.4353907407402
2025-04-16,0.8444444444444444,0.15555555555555556,0.6888888888888889,518.4387787037041
2025-04-17,0.8888888888888888,0.1111111111111111,0.7777777777777777,603.8983981481489
2025-04-18,0.9333333333333333,0.06666666666666667,0.8666666666666667,590.2289212962967
2025-04-19,0.9555555555555556,0.044444444444444446,0.9111111111111112,561.1716685185199
2025-04-20,0.9555555555555556,0.044444444444444446,0.9111111111111112,592.9895305555548
2025-04-21,0.9555555555555556,0.044444444444444446,0.9111111111111112,628.8331833333326
2025-04-22,0.9555555555555556,0.044444444444444446,0.9111111111111112,628.2461527777771
2025-04-23,0.9555555555555556,0.044444444444444446,0.9111111111111112,608.1045351851853
2025-04-24,0.8888888888888888,0.1111111111111111,0.7777777777777777,620.222125
2025-04-25,0.9333333333333333,0.06666666666666667,0.8666666666666667,559.9442018518513
2025-04-26,0.8888888888888888,0.1111111111111111,0.7777777777777777,603.2070972222227
2025-04-27,0.7555555555555555,0.24444444444444444,0.5111111111111111,576.3155879629633
2025-04-28,0.8,0.2,0.6000000000000001,648.5387915343916
2025-04-29,0.8444444444444444,0.15555555555555556,0.6888888888888889,665.3032822751329
2025-04-30,0.7777777777777778,0.2222222222222222,0.5555555555555556,619.2264740740742
2025-05-01,0.8666666666666667,0.13333333333333333,0.7333333333333334,621.158466666667
2025-05-02,0.8222222222222222,0.17777777777777778,0.6444444444444444,650.4952777777778
2025-05-03,0.8444444444444444,0.15555555555555556,0.6888888888888889,635.9600814814822
2025-05-04,0.9333333333333333,0.06666666666666667,0.8666666666666667,668.4120388888888
2025-05-05,0.9555555555555556,0.044444444444444446,0.9111111111111112,636.6411481481489
2025-05-06,0.9333333333333333,0.06666666666666667,0.8666666666666667,677.4364444444446
2025-05-07,0.9555555555555556,0.044444444444444446,0.9111111111111112,651.3375092592581
