date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,43764.77966666667,43066.0,MSE_Only,mean,0.01,43306.273
2025-03-03,43131.05466666666,42616.0,MSE_Only,mean,0.01,42895.094
2025-03-04,42457.522,42838.0,MSE_Only,mean,0.01,42168.883
2025-03-05,43024.46066666667,42838.0,MSE_Only,mean,0.01,43184.98
2025-03-06,42627.78,42838.0,MSE_Only,mean,0.01,42727.664
2025-03-07,42902.66533333334,41947.0,Accuracy_Heavy,mean,0.01,42961.172
2025-03-08,42775.24733333333,41475.0,Accuracy_Heavy,mean,0.01,42860.332
2025-03-09,42651.271,41395.0,Accuracy_Heavy,mean,0.01,42788.848
2025-03-10,41885.36233333333,40863.0,MSE_Only,mean,0.01,42166.633
2025-03-11,41526.23566666667,41510.0,MSE_Only,mean,0.01,41624.121
2025-03-12,41441.882666666665,41510.0,MSE_Only,mean,0.01,41525.617
2025-03-13,40994.703,41510.0,MSE_Only,mean,0.01,40974.719
2025-03-14,41691.66133333333,42225.0,MSE_Only,mean,0.01,41627.746
2025-03-15,41624.350333333336,41938.0,MSE_Only,mean,0.01,41707.031
2025-03-16,41703.49066666667,42330.0,MSE_Only,mean,0.01,41820.031
2025-03-17,42240.72133333334,42286.0,MSE_Only,mean,0.01,42129.48
2025-03-18,41975.503666666664,42319.0,MSE_Only,mean,0.01,42062.23
2025-03-19,42360.753666666664,42319.0,MSE_Only,mean,0.01,42556.289
2025-03-20,42369.108,42319.0,MSE_Only,mean,0.01,42183.035
2025-03-21,42310.799333333336,42898.0,MSE_Only,mean,0.01,42286.695
2025-03-22,42361.418000000005,42906.0,MSE_Only,mean,0.01,42417.938
2025-03-23,42446.434,42746.0,Accuracy_Heavy,median,0.01,42446.434
2025-03-24,42993.047,42602.0,Accuracy_Heavy,median,0.01,42993.047
2025-03-25,42818.414,41851.0,Accuracy_Heavy,median,0.01,42818.414
2025-03-26,42652.345,41851.0,Risk_Heavy,mean,0.01,42708.574
2025-03-27,42544.919,41851.0,MSE_Only,mean,0.01,42713.195
2025-03-28,41990.371,42259.0,MSE_Only,mean,0.01,41855.91
2025-03-29,41989.03400000001,42241.0,MSE_Only,mean,0.01,42003.84
2025-03-30,41870.60666666667,42492.0,MSE_Only,mean,0.01,41963.609
2025-03-31,42254.845,40776.0,MSE_Only,mean,0.01,42290.918
2025-04-01,42286.25933333333,38530.0,MSE_Only,mean,0.01,42369.016
2025-04-02,42500.105,38530.0,MSE_Only,median,0.01,42087.148
2025-04-03,40629.168,38530.0,MSE_Only,median,0.01,40796.207
