date,prediction,actual,best_strat,best_agg,best_q,best_child_prediction
2025-03-02,45203.184,42294.0,Accuracy_Heavy,median,0.01,45203.184
2025-03-03,44451.719,42294.0,MSE_Only,median,0.01,44451.719
2025-03-04,43936.066,42294.0,MSE_Only,median,0.01,43936.066
2025-03-05,44347.27,42374.0,Balanced,median,0.01,44347.27
2025-03-06,43188.441,42598.0,Balanced,median,0.01,43188.441
2025-03-07,42944.383,42500.0,Balanced,median,0.01,42944.383
2025-03-08,42583.103,42369.0,MSE_Only,mean,0.01,42957.434
2025-03-09,42752.033,42809.0,MSE_Only,mean,0.01,43221.938
2025-03-10,41968.866,42809.0,MSE_Only,mean,0.01,42374.801
2025-03-11,41760.23033333333,42809.0,MSE_Only,mean,0.01,42030.652
2025-03-12,41374.67166666666,42796.0,Accuracy_Heavy,mean,0.01,41580.488
2025-03-13,41642.613333333335,42911.0,Accuracy_Heavy,mean,0.01,41490.508
2025-03-14,42287.25166666666,42908.0,Accuracy_Heavy,mean,0.01,43279.301
2025-03-15,42057.87266666666,42990.0,MSE_Only,mean,0.01,41818.543
2025-03-16,41789.687666666665,42523.0,MSE_Only,mean,0.01,41926.852
2025-03-17,42345.055,42523.0,MSE_Only,mean,0.01,42520.52
2025-03-18,42259.15333333334,42523.0,MSE_Only,mean,0.01,41954.652
2025-03-19,42689.892,42864.0,MSE_Only,mean,0.01,42804.266
2025-03-20,42485.05966666667,42556.0,MSE_Only,mean,0.01,42699.691
2025-03-21,42646.371333333336,42512.0,MSE_Only,mean,0.01,42767.266
2025-03-22,43136.45966666667,42512.0,MSE_Only,mean,0.01,42384.504
2025-03-23,43195.468666666675,42515.0,MSE_Only,mean,0.01,42717.141
2025-03-24,43947.19666666666,42515.0,MSE_Only,mean,0.01,43585.25
2025-03-25,43550.949,42515.0,MSE_Only,median,0.01,43550.949
2025-03-26,43208.223,42901.0,MSE_Only,median,0.01,43208.223
2025-03-27,43292.711,43424.0,MSE_Only,median,0.01,43292.711
2025-03-28,42463.734,43306.0,MSE_Only,median,0.01,42463.734
2025-03-29,42437.129,43718.0,MSE_Only,median,0.01,42437.129
2025-03-30,42382.844,44125.0,MSE_Only,median,0.01,42203.629
2025-03-31,42789.492,44125.0,MSE_Only,median,0.01,42754.332
2025-04-01,42938.074,44125.0,MSE_Only,median,0.01,42241.805
2025-04-02,43145.75633333333,44389.0,MSE_Only,mean,0.01,42903.906
2025-04-03,41382.065,44807.0,MSE_Only,mean,0.01,41308.199
2025-04-04,39035.957,44776.0,MSE_Only,mean,0.01,39267.992
2025-04-05,40004.414,45098.0,MSE_Only,median,0.01,40004.414
2025-04-06,39651.763,45098.0,MSE_Only,mean,0.01,40263.297
2025-04-07,38834.083333333336,45098.0,MSE_Only,mean,0.01,37692.336
2025-04-08,39143.613,45098.0,MSE_Only,median,0.02,38965.027
2025-04-09,42109.883,44677.0,Accuracy_Heavy,median,0.01,42451.246
2025-04-10,41077.391,44512.0,Accuracy_Heavy,median,0.01,41135.758
2025-04-11,41744.121,44719.0,Accuracy_Heavy,median,0.01,42114.789
2025-04-12,41423.613,44908.0,MSE_Only,median,0.01,41258.977
2025-04-13,41500.043,44599.0,MSE_Only,median,0.01,41337.16
2025-04-14,41813.523,44599.0,MSE_Only,median,0.01,41477.105
2025-04-15,41863.04971428571,44599.0,MSE_Only,mean,0.02,41411.156
2025-04-16,41035.85771428571,44692.0,MSE_Only,mean,0.02,42078.926
2025-04-17,41006.785,44247.0,Accuracy_Heavy,median,0.01,41547.375
2025-04-18,40677.12366666667,44459.0,MSE_Only,mean,0.01,41498.867
2025-04-19,40884.938,44718.0,MSE_Only,median,0.01,41570.699
2025-04-20,40691.191,44540.0,MSE_Only,median,0.01,40691.191
2025-04-21,39520.754,44540.0,MSE_Only,median,0.01,39520.754
2025-04-22,40788.785,44540.0,MSE_Only,median,0.01,40646.371
2025-04-23,41094.773,44547.0,MSE_Only,median,0.01,41382.578
2025-04-24,41828.867333333335,44711.0,MSE_Only,mean,0.01,41815.477
